year,bula_h,sampreg,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,Saxony,East,Further vocational education,0.5652173913043478,25385,0.5591190556046813,0.5713157270040142
2007,Saxony,East,Others,0.391304347826087,25385,0.38530056569342963,0.3973081299587443
2007,Saxony,East,Vocational rehabilitation,0.043478260869565216,25385,0.04096954780272096,0.04598697393640947
2007,Saxony-Anhalt,East,Others,0.5384615384615384,25385,0.5323288799769039,0.544594196946173
2007,Saxony-Anhalt,East,Further vocational education,0.3076923076923077,25385,0.30201456920219244,0.313370046182423
2007,Saxony-Anhalt,East,Further general/political education,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Saxony-Anhalt,East,Vocational Retraining,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Thuringa,East,Further vocational education,0.5,25385,0.4938491166357084,0.5061508833642916
2007,Thuringa,East,Others,0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Thuringa,East,Vocational rehabilitation,0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Thuringa,East,Vocational Retraining,0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2008,Schleswig-Holstein,West,Others,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Schleswig-Holstein,West,Vocational Retraining,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Schleswig-Holstein,West,Further vocational education,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Schleswig-Holstein,West,Further general/political education,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Hamburg,West,Further vocational education,0.5,23673,0.493630586755169,0.506369413244831
2008,Hamburg,West,Others,0.5,23673,0.493630586755169,0.506369413244831
2008,Lower Saxony,West,Further vocational education,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Lower Saxony,West,Vocational Retraining,0.3333333333333333,23673,0.3273281929365341,0.33933847373013254
2008,Lower Saxony,West,Further general/political education,0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Lower Saxony,West,Others,0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Bremen,West,Others,0.75,23673,0.7444839263227753,0.7555160736772247
2008,Bremen,West,Further general/political education,0.25,23673,0.2444839263227753,0.25551607367722473
2008,North Rhine-Westphalia,West,Further vocational education,0.45454545454545453,23673,0.44820241579587977,0.4608884932950293
2008,North Rhine-Westphalia,West,Others,0.2727272727272727,23673,0.26705388639608696,0.27840065905845846
2008,North Rhine-Westphalia,West,Vocational Retraining,0.15151515151515152,23673,0.14694764158449072,0.15608266144581232
2008,North Rhine-Westphalia,West,Further general/political education,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,North Rhine-Westphalia,West,Vocational rehabilitation,0.030303030303030304,23673,0.02811934288601241,0.03248671772004819
2008,Hesse,West,Further vocational education,0.5,23673,0.493630586755169,0.506369413244831
2008,Hesse,West,Others,0.25,23673,0.2444839263227753,0.25551607367722473
2008,Hesse,West,Vocational Retraining,0.25,23673,0.2444839263227753,0.25551607367722473
2008,"Rhineland-Palatinate, Saarland",West,Others,0.4,23673,0.3937592750356957,0.40624072496430436
2008,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.2,23673,0.19490446940413522,0.2050955305958648
2008,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.2,23673,0.19490446940413522,0.2050955305958648
2008,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Baden-Wuerttemberg,West,Further vocational education,0.7647058823529411,23673,0.7593022950473276,0.7701094696585546
2008,Baden-Wuerttemberg,West,Others,0.17647058823529413,23673,0.17161429227755834,0.18132688419302992
2008,Baden-Wuerttemberg,West,Vocational rehabilitation,0.058823529411764705,23673,0.055826158473020714,0.061820900350508697
2008,Bavaria,West,Others,0.5,23673,0.493630586755169,0.506369413244831
2008,Bavaria,West,Further vocational education,0.36666666666666664,23673,0.3605278973935463,0.372805435939787
2008,Bavaria,West,Vocational Retraining,0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Berlin,West,Further vocational education,0.8,23673,0.7949044694041353,0.8050955305958648
2008,Berlin,West,Others,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Berlin,East,Others,0.5,23673,0.493630586755169,0.506369413244831
2008,Berlin,East,Vocational rehabilitation,0.25,23673,0.2444839263227753,0.25551607367722473
2008,Berlin,East,Further vocational education,0.25,23673,0.2444839263227753,0.25551607367722473
2008,Brandenburg,East,Others,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Brandenburg,East,Further vocational education,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Brandenburg,East,Vocational Retraining,0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Brandenburg,East,Further general/political education,0.06666666666666667,23673,0.06348904505107499,0.06984428828225835
2008,Mecklenburg-Western Pomerania,East,Further vocational education,0.5,23673,0.493630586755169,0.506369413244831
2008,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.3,23673,0.2941623363346215,0.30583766366537846
2008,Mecklenburg-Western Pomerania,East,Others,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Saxony,East,Further vocational education,0.6,23673,0.5937592750356957,0.6062407249643043
2008,Saxony,East,Vocational Retraining,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Saxony,East,Vocational rehabilitation,0.06666666666666667,23673,0.06348904505107499,0.06984428828225835
2008,Saxony,East,Further general/political education,0.06666666666666667,23673,0.06348904505107499,0.06984428828225835
2008,Saxony,East,Others,0.06666666666666667,23673,0.06348904505107499,0.06984428828225835
2008,Saxony-Anhalt,East,Further vocational education,0.5,23673,0.493630586755169,0.506369413244831
2008,Saxony-Anhalt,East,Others,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Saxony-Anhalt,East,Further general/political education,0.1,23673,0.09617835205310142,0.10382164794689859
2008,Thuringa,East,Further vocational education,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Thuringa,East,Others,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Thuringa,East,Further general/political education,0.2,23673,0.19490446940413522,0.2050955305958648
2009,Schleswig-Holstein,West,Further vocational education,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Schleswig-Holstein,West,Others,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Schleswig-Holstein,West,Further general/political education,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Lower Saxony,West,Further vocational education,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Lower Saxony,West,Others,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,Lower Saxony,West,Further general/political education,0.16666666666666666,21983,0.1617400775491552,0.1715932557841781
2009,Bremen,West,Others,0.6666666666666666,21983,0.6604349695838125,0.6728983637495207
2009,Bremen,West,Further vocational education,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,North Rhine-Westphalia,West,Further vocational education,0.46153846153846156,21983,0.45494833301764287,0.46812859005928026
2009,North Rhine-Westphalia,West,Others,0.38461538461538464,21983,0.3781840777111775,0.39104669151959176
2009,North Rhine-Westphalia,West,Vocational Retraining,0.07692307692307693,21983,0.07340050505740396,0.0804456487887499
2009,North Rhine-Westphalia,West,Vocational rehabilitation,0.038461538461538464,21983,0.035919341192930845,0.04100373573014608
2009,North Rhine-Westphalia,West,Further general/political education,0.038461538461538464,21983,0.035919341192930845,0.04100373573014608
2009,Hesse,West,Further vocational education,0.5384615384615384,21983,0.5318714099407198,0.5450516669823571
2009,Hesse,West,Others,0.23076923076923078,21983,0.22519955561065313,0.23633890592780843
2009,Hesse,West,Further general/political education,0.15384615384615385,21983,0.14907656899285096,0.15861573869945675
2009,Hesse,West,Vocational Retraining,0.07692307692307693,21983,0.07340050505740396,0.0804456487887499
2009,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.8,21983,0.7947122296812962,0.8052877703187039
2009,"Rhineland-Palatinate, Saarland",West,Others,0.2,21983,0.19471222968129617,0.20528777031870385
2009,Baden-Wuerttemberg,West,Further vocational education,0.4666666666666667,21983,0.46007165837581926,0.4732616749575141
2009,Baden-Wuerttemberg,West,Others,0.26666666666666666,21983,0.26082081662509377,0.27251251670823956
2009,Baden-Wuerttemberg,West,Vocational Retraining,0.13333333333333333,21983,0.12883959266025538,0.13782707400641128
2009,Baden-Wuerttemberg,West,Further general/political education,0.13333333333333333,21983,0.12883959266025538,0.13782707400641128
2009,Bavaria,West,Further vocational education,0.45454545454545453,21983,0.4479631111762264,0.46112779791468267
2009,Bavaria,West,Others,0.22727272727272727,21983,0.22173285982576774,0.2328125947196868
2009,Bavaria,West,Vocational Retraining,0.22727272727272727,21983,0.22173285982576774,0.2328125947196868
2009,Bavaria,West,Further general/political education,0.09090909090909091,21983,0.0871087731929685,0.09470940862521332
2009,Berlin,West,Further vocational education,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,Berlin,West,Vocational rehabilitation,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,Berlin,West,Further general/political education,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,Berlin,East,Others,1.0,21983,1.0,1.0
2009,Brandenburg,East,Further vocational education,0.5714285714285714,21983,0.5648866522494644,0.5779704906076784
2009,Brandenburg,East,Others,0.2857142857142857,21983,0.2797423578746648,0.2916862135539066
2009,Brandenburg,East,Vocational Retraining,0.14285714285714285,21983,0.138231307443622,0.1474829782706637
2009,Mecklenburg-Western Pomerania,East,Further vocational education,0.7142857142857143,21983,0.7083137864460933,0.7202576421253353
2009,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.2857142857142857,21983,0.2797423578746648,0.2916862135539066
2009,Saxony,East,Further vocational education,0.5625,21983,0.5559421287875067,0.5690578712124933
2009,Saxony,East,Others,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Saxony,East,Vocational Retraining,0.1875,21983,0.18234029452245376,0.19265970547754624
2009,Saxony-Anhalt,East,Further vocational education,0.625,21983,0.6186001730053406,0.6313998269946594
2009,Saxony-Anhalt,East,Others,0.125,21983,0.12062808585833777,0.12937191414166221
2009,Saxony-Anhalt,East,Vocational rehabilitation,0.125,21983,0.12062808585833777,0.12937191414166221
2009,Saxony-Anhalt,East,Further general/political education,0.125,21983,0.12062808585833777,0.12937191414166221
2009,Thuringa,East,Further vocational education,0.5714285714285714,21983,0.5648866522494644,0.5779704906076784
2009,Thuringa,East,Vocational Retraining,0.14285714285714285,21983,0.138231307443622,0.1474829782706637
2009,Thuringa,East,Others,0.14285714285714285,21983,0.138231307443622,0.1474829782706637
2009,Thuringa,East,Vocational rehabilitation,0.14285714285714285,21983,0.138231307443622,0.1474829782706637
2010,Schleswig-Holstein,West,Further vocational education,0.4,35837,0.39492780584947973,0.4050721941505203
2010,Schleswig-Holstein,West,Vocational Retraining,0.4,35837,0.39492780584947973,0.4050721941505203
2010,Schleswig-Holstein,West,Others,0.2,35837,0.1958585708182986,0.20414142918170142
2010,Hamburg,West,Others,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Hamburg,West,Further vocational education,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Lower Saxony,West,Further vocational education,0.42857142857142855,35837,0.42344773874381764,0.43369511839903946
2010,Lower Saxony,West,Vocational Retraining,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Lower Saxony,West,Others,0.23809523809523808,35837,0.2336854680122449,0.24250500817823126
2010,Bremen,West,Further vocational education,1.0,35837,1.0,1.0
2010,North Rhine-Westphalia,West,Further vocational education,0.4153846153846154,35837,0.41028249652519944,0.4204867342440314
2010,North Rhine-Westphalia,West,Others,0.3230769230769231,35837,0.31823505584022616,0.32791879031362003
2010,North Rhine-Westphalia,West,Vocational Retraining,0.2,35837,0.1958585708182986,0.20414142918170142
2010,North Rhine-Westphalia,West,Further general/political education,0.046153846153846156,35837,0.04398147832056757,0.04832621398712474
2010,North Rhine-Westphalia,West,Vocational rehabilitation,0.015384615384615385,35837,0.014110329482553412,0.01665890128667736
2010,Hesse,West,Others,0.4375,35837,0.4323638163966402,0.4426361836033598
2010,Hesse,West,Further vocational education,0.375,35837,0.3699875980468041,0.3800124019531959
2010,Hesse,West,Further general/political education,0.125,35837,0.1215758775977601,0.12842412240223988
2010,Hesse,West,Vocational Retraining,0.0625,35837,0.05999379902340204,0.06500620097659797
2010,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.7333333333333333,35837,0.7287548111028226,0.737911855563844
2010,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.13333333333333333,35837,0.12981379529805698,0.13685287136860969
2010,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.06666666666666667,35837,0.0640840318184143,0.06924930151491904
2010,"Rhineland-Palatinate, Saarland",West,Others,0.06666666666666667,35837,0.0640840318184143,0.06924930151491904
2010,Baden-Wuerttemberg,West,Further vocational education,0.5365853658536586,35837,0.5314224561187808,0.5417482755885363
2010,Baden-Wuerttemberg,West,Others,0.2682926829268293,35837,0.2637053172456898,0.2728800486079688
2010,Baden-Wuerttemberg,West,Vocational Retraining,0.14634146341463414,35837,0.1426820115524574,0.15000091527681086
2010,Baden-Wuerttemberg,West,Further general/political education,0.024390243902439025,35837,0.02279312817287027,0.02598735963200778
2010,Baden-Wuerttemberg,West,Vocational rehabilitation,0.024390243902439025,35837,0.02279312817287027,0.02598735963200778
2010,Bavaria,West,Further vocational education,0.525,35837,0.5198296885553975,0.5301703114446026
2010,Bavaria,West,Others,0.25,35837,0.24551677140084047,0.2544832285991595
