"hlf0001_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Hauptmieter","2020","Paar mit Kind(ern)","Ländlicher Raum","968","0.323285937333493","0.303068200303048","0.343503674363938"
"Hauptmieter","2020","Sonstige","Städtischer Raum","320","0.588090692692639","0.542258653187239","0.633922732198039"
"Hauptmieter","2020","Sonstige","Ländlicher Raum","108","0.257996512512098","0.195118108498394","0.320874916525801"
"Untermieter","2020","1-Pers.- Haushalt","Städtischer Raum","234","0.0340988756749634","0.0284140313895635","0.0397837199603633"
"Untermieter","2020","1-Pers.- Haushalt","Ländlicher Raum","74","0.0366128640604058","0.0271557408409609","0.0460699872798507"
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","66","0.0201828379863603","0.0154670660019081","0.0248986099708125"
"Untermieter","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","37","0.0195842548798092","0.013147058552785","0.0260214512068335"
"Untermieter","2020","Alleinerziehende","Städtischer Raum","23","","",""
"Untermieter","2020","Alleinerziehende","Ländlicher Raum","11","","",""
"Untermieter","2020","Paar mit Kind(ern)","Städtischer Raum","100","0.0131878848013624","0.00986144409544793","0.0165143255072768"
"Untermieter","2020","Paar mit Kind(ern)","Ländlicher Raum","30","0.00771121728190276","0.00393012700104754","0.011492307562758"
"Untermieter","2020","Sonstige","Städtischer Raum","41","0.060210237467123","0.0380590632482236","0.0823614116860225"
"Untermieter","2020","Sonstige","Ländlicher Raum","11","","",""
"Eigentümer","2020","1-Pers.- Haushalt","Städtischer Raum","717","0.306953803944499","0.292506067528803","0.321401540360194"
"Eigentümer","2020","1-Pers.- Haushalt","Ländlicher Raum","394","0.341328171649916","0.317452126786964","0.365204216512867"
"Eigentümer","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1623","0.556923041499433","0.540264908083036","0.573581174915829"
"Eigentümer","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1034","0.640351223042419","0.618057299600466","0.662645146484372"
"Eigentümer","2020","Alleinerziehende","Städtischer Raum","207","0.251752585784741","0.226208409642428","0.277296761927054"
"Eigentümer","2020","Alleinerziehende","Ländlicher Raum","162","0.367643336706278","0.324995034780236","0.41029163863232"
"Eigentümer","2020","Paar mit Kind(ern)","Städtischer Raum","1658","0.572602140637352","0.558177080489792","0.587027200784911"
"Eigentümer","2020","Paar mit Kind(ern)","Ländlicher Raum","1058","0.669002845384604","0.648662297415753","0.689343393353456"
"Eigentümer","2020","Sonstige","Städtischer Raum","82","0.351699069840238","0.307233879049407","0.396164260631069"
"Eigentümer","2020","Sonstige","Ländlicher Raum","67","0.712179380504292","0.647114405319749","0.777244355688836"
"Altersheim","2020","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2020","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2020","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2020","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2020","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2020","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2020","Sonstige","Städtischer Raum","","","",""
"Altersheim","2020","Sonstige","Ländlicher Raum","","","",""
"Mieter","2020","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2020","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2020","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2020","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2020","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2020","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2020","Sonstige","Städtischer Raum","","","",""
"Mieter","2020","Sonstige","Ländlicher Raum","","","",""
