year,bula_h,quintil_oecd,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Berlin,2nd Quintile,No,0.90977,68,68,0.84116,0.97837
1998,Berlin,3rd Quintile,No,0.88426,79,79,0.81327,0.95526
1998,Berlin,4th Quintile,No,0.92218,93,93,0.86744,0.97692
1998,Berlin,5th Quintile,No,0.91311,88,88,0.85392,0.97230
1998,Brandenburg,1st Quintile,No,0.81509,76,76,0.72723,0.90295
1998,Brandenburg,2nd Quintile,No,0.86290,125,125,0.80236,0.92344
1998,Brandenburg,3rd Quintile,No,0.93857,134,134,0.89777,0.97938
1998,Brandenburg,4th Quintile,No,0.90648,95,95,0.84762,0.96534
1998,Brandenburg,5th Quintile,No,0.92637,77,77,0.86765,0.98509
1998,Mecklenburg-Western Pomerania,1st Quintile,No,0.94393,56,56,0.88313,1.00473
1998,Mecklenburg-Western Pomerania,2nd Quintile,No,0.93634,83,83,0.88350,0.98919
1998,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90614,74,74,0.83924,0.97304
1998,Mecklenburg-Western Pomerania,4th Quintile,No,0.86616,72,72,0.78696,0.94536
1998,Mecklenburg-Western Pomerania,5th Quintile,No,0.87863,40,40,0.77614,0.98112
1998,Saxony,1st Quintile,No,0.90095,156,156,0.85392,0.94798
1998,Saxony,2nd Quintile,Yes,0.08452,32,279,0.05182,0.11722
1998,Saxony,2nd Quintile,No,0.91548,247,279,0.88278,0.94818
1998,Saxony,3rd Quintile,Yes,0.06996,34,306,0.04134,0.09859
1998,Saxony,3rd Quintile,No,0.93004,272,306,0.90141,0.95866
1998,Saxony,4th Quintile,No,0.91659,175,175,0.87551,0.95768
1998,Saxony,5th Quintile,No,0.93993,86,86,0.88941,0.99044
1998,Saxony-Anhalt,1st Quintile,No,0.86021,109,109,0.79481,0.92561
1998,Saxony-Anhalt,2nd Quintile,No,0.92889,115,115,0.88171,0.97607
1998,Saxony-Anhalt,3rd Quintile,No,0.91859,159,159,0.87595,0.96123
1998,Saxony-Anhalt,4th Quintile,No,0.91332,108,108,0.86001,0.96663
1998,Saxony-Anhalt,5th Quintile,No,0.93476,64,64,0.87378,0.99574
1998,Thuringa,1st Quintile,No,0.93120,119,119,0.88553,0.97687
1998,Thuringa,2nd Quintile,No,0.90817,130,130,0.85834,0.95801
1998,Thuringa,3rd Quintile,No,0.92536,139,139,0.88151,0.96921
1998,Thuringa,4th Quintile,No,0.89777,134,134,0.84628,0.94926
1998,Thuringa,5th Quintile,No,0.90020,64,64,0.82619,0.97422
1999,Schleswig-Holstein,1st Quintile,No,0.83983,34,34,0.71469,0.96497
1999,Schleswig-Holstein,2nd Quintile,No,0.87602,58,58,0.79046,0.96157
1999,Schleswig-Holstein,3rd Quintile,No,0.93079,55,55,0.86309,0.99849
1999,Schleswig-Holstein,4th Quintile,No,0.94366,63,63,0.88626,1.00105
1999,Schleswig-Holstein,5th Quintile,No,0.92596,83,83,0.86929,0.98264
1999,Hamburg,4th Quintile,No,0.88087,36,36,0.77355,0.98819
1999,Hamburg,5th Quintile,No,0.95782,31,31,0.88590,1.02975
1999,Lower Saxony,1st Quintile,Yes,0.18250,42,204,0.12936,0.23563
1999,Lower Saxony,1st Quintile,No,0.81750,162,204,0.76437,0.87064
1999,Lower Saxony,2nd Quintile,No,0.92443,200,200,0.88770,0.96115
1999,Lower Saxony,3rd Quintile,No,0.92428,214,214,0.88875,0.95981
1999,Lower Saxony,4th Quintile,Yes,0.11816,33,236,0.07689,0.15943
1999,Lower Saxony,4th Quintile,No,0.88184,203,236,0.84057,0.92311
1999,Lower Saxony,5th Quintile,No,0.90416,239,239,0.86676,0.94156
1999,North Rhine-Westphalia,1st Quintile,Yes,0.12522,69,542,0.09733,0.15311
1999,North Rhine-Westphalia,1st Quintile,No,0.87478,473,542,0.84689,0.90267
1999,North Rhine-Westphalia,2nd Quintile,Yes,0.09773,67,550,0.07289,0.12257
1999,North Rhine-Westphalia,2nd Quintile,No,0.90227,483,550,0.87743,0.92711
1999,North Rhine-Westphalia,3rd Quintile,Yes,0.07069,43,451,0.04701,0.09437
1999,North Rhine-Westphalia,3rd Quintile,No,0.92931,408,451,0.90563,0.95299
1999,North Rhine-Westphalia,4th Quintile,Yes,0.08357,48,548,0.06038,0.10677
1999,North Rhine-Westphalia,4th Quintile,No,0.91643,500,548,0.89323,0.93962
1999,North Rhine-Westphalia,5th Quintile,Yes,0.06575,56,606,0.04600,0.08550
1999,North Rhine-Westphalia,5th Quintile,No,0.93425,550,606,0.91450,0.95400
1999,Hesse,1st Quintile,No,0.86730,141,141,0.81110,0.92350
1999,Hesse,2nd Quintile,No,0.88606,143,143,0.83379,0.93832
1999,Hesse,3rd Quintile,No,0.94387,151,151,0.90704,0.98071
1999,Hesse,4th Quintile,No,0.91036,170,170,0.86729,0.95343
1999,Hesse,5th Quintile,No,0.93784,193,193,0.90369,0.97199
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.82714,119,119,0.75891,0.89536
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.86270,131,131,0.80354,0.92186
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89694,138,138,0.84603,0.94785
1999,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.97809,168,168,0.95589,1.00029
1999,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.90124,131,131,0.84996,0.95253
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.13823,48,325,0.10065,0.17581
1999,Baden-Wuerttemberg,1st Quintile,No,0.86177,277,325,0.82419,0.89935
1999,Baden-Wuerttemberg,2nd Quintile,Yes,0.10977,33,336,0.07630,0.14325
1999,Baden-Wuerttemberg,2nd Quintile,No,0.89023,303,336,0.85675,0.92370
1999,Baden-Wuerttemberg,3rd Quintile,Yes,0.13072,46,379,0.09673,0.16470
1999,Baden-Wuerttemberg,3rd Quintile,No,0.86928,333,379,0.83530,0.90327
1999,Baden-Wuerttemberg,4th Quintile,No,0.93278,318,318,0.90521,0.96035
1999,Baden-Wuerttemberg,5th Quintile,Yes,0.08463,31,343,0.05513,0.11413
1999,Baden-Wuerttemberg,5th Quintile,No,0.91537,312,343,0.88587,0.94487
1999,Bavaria,1st Quintile,No,0.87674,227,227,0.83388,0.91960
1999,Bavaria,2nd Quintile,No,0.89840,244,244,0.86042,0.93639
1999,Bavaria,3rd Quintile,Yes,0.11703,40,367,0.08410,0.14997
1999,Bavaria,3rd Quintile,No,0.88297,327,367,0.85003,0.91590
1999,Bavaria,4th Quintile,Yes,0.09613,41,460,0.06916,0.12309
1999,Bavaria,4th Quintile,No,0.90387,419,460,0.87691,0.93084
1999,Bavaria,5th Quintile,No,0.93905,406,406,0.91575,0.96235
1999,Berlin,1st Quintile,Yes,0.28628,32,107,0.20023,0.37234
1999,Berlin,1st Quintile,No,0.71372,75,107,0.62766,0.79977
1999,Berlin,2nd Quintile,No,0.77518,53,53,0.66172,0.88865
1999,Berlin,3rd Quintile,No,0.93400,98,98,0.88459,0.98341
1999,Berlin,4th Quintile,No,0.87870,107,107,0.81655,0.94085
1999,Berlin,5th Quintile,No,0.84689,86,86,0.77034,0.92344
1999,Brandenburg,1st Quintile,No,0.88579,100,100,0.82314,0.94845
1999,Brandenburg,2nd Quintile,No,0.89206,140,140,0.84048,0.94365
1999,Brandenburg,3rd Quintile,No,0.90231,133,133,0.85166,0.95296
1999,Brandenburg,4th Quintile,No,0.90933,84,84,0.84756,0.97111
1999,Brandenburg,5th Quintile,No,0.93702,65,65,0.87750,0.99653
1999,Mecklenburg-Western Pomerania,1st Quintile,No,0.85381,74,74,0.77276,0.93486
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91483,100,100,0.85984,0.96981
1999,Mecklenburg-Western Pomerania,3rd Quintile,No,0.89814,67,67,0.82517,0.97111
1999,Mecklenburg-Western Pomerania,4th Quintile,No,0.97174,44,44,0.92222,1.02127
1999,Mecklenburg-Western Pomerania,5th Quintile,No,0.86331,58,58,0.77413,0.95249
1999,Saxony,1st Quintile,Yes,0.10839,37,241,0.06906,0.14772
1999,Saxony,1st Quintile,No,0.89161,204,241,0.85228,0.93094
1999,Saxony,2nd Quintile,Yes,0.08685,42,354,0.05747,0.11623
1999,Saxony,2nd Quintile,No,0.91315,312,354,0.88377,0.94253
1999,Saxony,3rd Quintile,No,0.92587,244,244,0.89293,0.95881
1999,Saxony,4th Quintile,No,0.90939,177,177,0.86698,0.95180
1999,Saxony,5th Quintile,No,0.87829,75,75,0.80380,0.95279
1999,Saxony-Anhalt,1st Quintile,Yes,0.17023,32,160,0.11181,0.22865
1999,Saxony-Anhalt,1st Quintile,No,0.82977,128,160,0.77135,0.88819
1999,Saxony-Anhalt,2nd Quintile,No,0.90391,151,151,0.85674,0.95107
1999,Saxony-Anhalt,3rd Quintile,No,0.91022,154,154,0.86492,0.95552
1999,Saxony-Anhalt,4th Quintile,No,0.87176,110,110,0.80899,0.93453
1999,Saxony-Anhalt,5th Quintile,No,0.94082,52,52,0.87607,1.00558
1999,Thuringa,1st Quintile,No,0.92756,146,146,0.88537,0.96975
1999,Thuringa,2nd Quintile,No,0.89541,166,166,0.84871,0.94210
1999,Thuringa,3rd Quintile,No,0.94191,179,179,0.90755,0.97627
1999,Thuringa,4th Quintile,No,0.87106,84,84,0.79896,0.94316
1999,Thuringa,5th Quintile,No,0.94039,68,68,0.88370,0.99709
2000,Schleswig-Holstein,1st Quintile,No,0.87305,34,34,0.75946,0.98664
2000,Schleswig-Holstein,2nd Quintile,No,0.86790,42,42,0.76426,0.97155
2000,Schleswig-Holstein,3rd Quintile,No,0.85039,62,62,0.76088,0.93991
2000,Schleswig-Holstein,4th Quintile,No,0.93350,51,51,0.86444,1.00256
2000,Schleswig-Holstein,5th Quintile,No,0.97690,86,86,0.94497,1.00884
2000,Hamburg,5th Quintile,No,0.97246,34,34,0.91663,1.02830
2000,Lower Saxony,1st Quintile,Yes,0.16703,34,191,0.11399,0.22007
2000,Lower Saxony,1st Quintile,No,0.83297,157,191,0.77993,0.88601
2000,Lower Saxony,2nd Quintile,No,0.87941,169,169,0.83017,0.92866
2000,Lower Saxony,3rd Quintile,No,0.90386,223,223,0.86509,0.94264
2000,Lower Saxony,4th Quintile,No,0.92762,216,216,0.89299,0.96226
2000,Lower Saxony,5th Quintile,No,0.87791,222,222,0.83475,0.92108
2000,North Rhine-Westphalia,1st Quintile,Yes,0.13594,69,497,0.10578,0.16610
2000,North Rhine-Westphalia,1st Quintile,No,0.86406,428,497,0.83390,0.89422
2000,North Rhine-Westphalia,2nd Quintile,Yes,0.08659,56,531,0.06264,0.11053
2000,North Rhine-Westphalia,2nd Quintile,No,0.91341,475,531,0.88947,0.93736
2000,North Rhine-Westphalia,3rd Quintile,Yes,0.09399,47,454,0.06712,0.12086
2000,North Rhine-Westphalia,3rd Quintile,No,0.90601,407,454,0.87914,0.93288
2000,North Rhine-Westphalia,4th Quintile,Yes,0.07796,51,527,0.05504,0.10087
2000,North Rhine-Westphalia,4th Quintile,No,0.92204,476,527,0.89913,0.94496
2000,North Rhine-Westphalia,5th Quintile,Yes,0.06824,49,611,0.04823,0.08825
2000,North Rhine-Westphalia,5th Quintile,No,0.93176,562,611,0.91175,0.95177
2000,Hesse,1st Quintile,No,0.90634,135,135,0.85700,0.95567
2000,Hesse,2nd Quintile,No,0.91488,146,146,0.86946,0.96030
2000,Hesse,3rd Quintile,No,0.92949,135,135,0.88614,0.97283
2000,Hesse,4th Quintile,No,0.92132,184,184,0.88231,0.96033
2000,Hesse,5th Quintile,No,0.94286,164,164,0.90722,0.97849
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.88363,128,128,0.82786,0.93940
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89450,140,140,0.84343,0.94557
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.94243,116,116,0.89985,0.98500
2000,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.95979,161,161,0.92936,0.99023
2000,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93235,142,142,0.89090,0.97381
2000,Baden-Wuerttemberg,1st Quintile,Yes,0.12849,47,347,0.09323,0.16375
2000,Baden-Wuerttemberg,1st Quintile,No,0.87151,300,347,0.83625,0.90677
2000,Baden-Wuerttemberg,2nd Quintile,Yes,0.10189,43,348,0.07006,0.13372
2000,Baden-Wuerttemberg,2nd Quintile,No,0.89811,305,348,0.86628,0.92994
2000,Baden-Wuerttemberg,3rd Quintile,Yes,0.08588,34,306,0.05444,0.11733
2000,Baden-Wuerttemberg,3rd Quintile,No,0.91412,272,306,0.88267,0.94556
2000,Baden-Wuerttemberg,4th Quintile,No,0.93795,313,313,0.91118,0.96472
2000,Baden-Wuerttemberg,5th Quintile,Yes,0.09021,35,344,0.05989,0.12052
2000,Baden-Wuerttemberg,5th Quintile,No,0.90979,309,344,0.87948,0.94011
2000,Bavaria,1st Quintile,No,0.87859,237,237,0.83692,0.92026
2000,Bavaria,2nd Quintile,No,0.92421,267,267,0.89240,0.95601
2000,Bavaria,3rd Quintile,Yes,0.12762,41,339,0.09205,0.16319
2000,Bavaria,3rd Quintile,No,0.87238,298,339,0.83681,0.90795
2000,Bavaria,4th Quintile,Yes,0.11063,46,398,0.07977,0.14148
2000,Bavaria,4th Quintile,No,0.88937,352,398,0.85852,0.92023
2000,Bavaria,5th Quintile,Yes,0.08138,38,450,0.05609,0.10667
2000,Bavaria,5th Quintile,No,0.91862,412,450,0.89333,0.94391
2000,Berlin,1st Quintile,No,0.72050,72,72,0.61612,0.82489
2000,Berlin,2nd Quintile,No,0.89481,66,66,0.82022,0.96939
2000,Berlin,3rd Quintile,No,0.88661,81,81,0.81713,0.95609
2000,Berlin,4th Quintile,No,0.89926,101,101,0.84026,0.95825
2000,Berlin,5th Quintile,No,0.86849,85,85,0.79622,0.94076
2000,Brandenburg,1st Quintile,No,0.88327,124,124,0.82653,0.94002
2000,Brandenburg,2nd Quintile,No,0.89240,120,120,0.83672,0.94807
2000,Brandenburg,3rd Quintile,No,0.90652,119,119,0.85400,0.95905
2000,Brandenburg,4th Quintile,No,0.89526,105,105,0.83641,0.95412
2000,Brandenburg,5th Quintile,No,0.87268,52,52,0.78120,0.96417
2000,Mecklenburg-Western Pomerania,1st Quintile,No,0.86602,66,66,0.78321,0.94883
2000,Mecklenburg-Western Pomerania,2nd Quintile,No,0.86212,98,98,0.79350,0.93073
2000,Mecklenburg-Western Pomerania,3rd Quintile,No,0.91799,78,78,0.85671,0.97928
2000,Mecklenburg-Western Pomerania,4th Quintile,No,0.90419,53,53,0.82419,0.98419
2000,Mecklenburg-Western Pomerania,5th Quintile,No,0.89373,42,42,0.79940,0.98807
2000,Saxony,1st Quintile,Yes,0.09498,32,249,0.05849,0.13148
2000,Saxony,1st Quintile,No,0.90502,217,249,0.86852,0.94151
2000,Saxony,2nd Quintile,Yes,0.11314,46,312,0.07793,0.14834
2000,Saxony,2nd Quintile,No,0.88686,266,312,0.85166,0.92207
2000,Saxony,3rd Quintile,Yes,0.12543,48,309,0.08844,0.16242
2000,Saxony,3rd Quintile,No,0.87457,261,309,0.83758,0.91156
2000,Saxony,4th Quintile,No,0.90526,165,165,0.86044,0.95009
2000,Saxony,5th Quintile,No,0.90661,68,68,0.83693,0.97628
2000,Saxony-Anhalt,1st Quintile,No,0.86353,132,132,0.80475,0.92232
2000,Saxony-Anhalt,2nd Quintile,No,0.88008,139,139,0.82588,0.93429
2000,Saxony-Anhalt,3rd Quintile,No,0.92515,143,143,0.88186,0.96843
2000,Saxony-Anhalt,4th Quintile,No,0.91966,107,107,0.86791,0.97141
2000,Saxony-Anhalt,5th Quintile,No,0.79990,62,62,0.69950,0.90030
2000,Thuringa,1st Quintile,No,0.87579,133,133,0.81953,0.93206
2000,Thuringa,2nd Quintile,No,0.88053,140,140,0.82661,0.93445
2000,Thuringa,3rd Quintile,No,0.93169,185,185,0.89524,0.96814
2000,Thuringa,4th Quintile,No,0.91949,113,113,0.86910,0.96988
2000,Thuringa,5th Quintile,No,0.89864,49,49,0.81326,0.98402
2001,Schleswig-Holstein,1st Quintile,No,0.86427,74,74,0.78570,0.94284
2001,Schleswig-Holstein,2nd Quintile,No,0.85940,106,106,0.79291,0.92589
2001,Schleswig-Holstein,3rd Quintile,No,0.93146,107,107,0.88336,0.97956
2001,Schleswig-Holstein,4th Quintile,No,0.94369,132,132,0.90421,0.98316
2001,Schleswig-Holstein,5th Quintile,No,0.96255,165,165,0.93350,0.99161
2001,Hamburg,1st Quintile,No,0.70222,35,35,0.54851,0.85593
2001,Hamburg,2nd Quintile,No,0.88892,39,39,0.78901,0.98883
2001,Hamburg,3rd Quintile,No,0.94223,42,42,0.87081,1.01365
2001,Hamburg,4th Quintile,No,0.89999,42,42,0.80815,0.99182
2001,Hamburg,5th Quintile,No,0.87107,78,78,0.79622,0.94592
2001,Lower Saxony,1st Quintile,Yes,0.19779,62,303,0.15286,0.24271
2001,Lower Saxony,1st Quintile,No,0.80221,241,303,0.75729,0.84714
2001,Lower Saxony,2nd Quintile,No,0.91739,284,284,0.88532,0.94947
2001,Lower Saxony,3rd Quintile,Yes,0.08570,41,392,0.05796,0.11345
2001,Lower Saxony,3rd Quintile,No,0.91430,351,392,0.88655,0.94204
2001,Lower Saxony,4th Quintile,Yes,0.06424,32,431,0.04107,0.08741
2001,Lower Saxony,4th Quintile,No,0.93576,399,431,0.91259,0.95893
2001,Lower Saxony,5th Quintile,No,0.94755,391,391,0.92543,0.96968
2001,Bremen,4th Quintile,No,0.87860,38,38,0.77337,0.98384
2001,North Rhine-Westphalia,1st Quintile,Yes,0.14147,120,820,0.11761,0.16534
2001,North Rhine-Westphalia,1st Quintile,No,0.85853,700,820,0.83466,0.88239
2001,North Rhine-Westphalia,2nd Quintile,Yes,0.10203,100,846,0.08163,0.12244
2001,North Rhine-Westphalia,2nd Quintile,No,0.89797,746,846,0.87756,0.91837
2001,North Rhine-Westphalia,3rd Quintile,Yes,0.09566,98,915,0.07659,0.11472
2001,North Rhine-Westphalia,3rd Quintile,No,0.90434,817,915,0.88528,0.92341
2001,North Rhine-Westphalia,4th Quintile,Yes,0.08346,96,980,0.06613,0.10078
2001,North Rhine-Westphalia,4th Quintile,No,0.91654,884,980,0.89922,0.93387
2001,North Rhine-Westphalia,5th Quintile,Yes,0.06839,91,1085,0.05337,0.08342
2001,North Rhine-Westphalia,5th Quintile,No,0.93161,994,1085,0.91658,0.94663
2001,Hesse,1st Quintile,Yes,0.11858,35,244,0.07793,0.15923
2001,Hesse,1st Quintile,No,0.88142,209,244,0.84077,0.92207
2001,Hesse,2nd Quintile,No,0.92342,235,235,0.88935,0.95749
2001,Hesse,3rd Quintile,No,0.93367,284,284,0.90467,0.96266
2001,Hesse,4th Quintile,No,0.91213,231,231,0.87554,0.94871
2001,Hesse,5th Quintile,Yes,0.07270,36,405,0.04738,0.09802
2001,Hesse,5th Quintile,No,0.92730,369,405,0.90198,0.95262
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.88252,215,215,0.83937,0.92566
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89771,243,243,0.85953,0.93589
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.93838,234,234,0.90750,0.96925
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.08352,34,348,0.05441,0.11263
2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91648,314,348,0.88737,0.94559
2001,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93552,224,224,0.90329,0.96776
2001,Baden-Wuerttemberg,1st Quintile,Yes,0.12239,47,399,0.09019,0.15459
2001,Baden-Wuerttemberg,1st Quintile,No,0.87761,352,399,0.84541,0.90981
2001,Baden-Wuerttemberg,2nd Quintile,Yes,0.10523,60,478,0.07769,0.13276
2001,Baden-Wuerttemberg,2nd Quintile,No,0.89477,418,478,0.86724,0.92231
2001,Baden-Wuerttemberg,3rd Quintile,Yes,0.10982,58,525,0.08305,0.13659
2001,Baden-Wuerttemberg,3rd Quintile,No,0.89018,467,525,0.86341,0.91695
2001,Baden-Wuerttemberg,4th Quintile,Yes,0.08736,60,576,0.06428,0.11044
2001,Baden-Wuerttemberg,4th Quintile,No,0.91264,516,576,0.88956,0.93572
2001,Baden-Wuerttemberg,5th Quintile,Yes,0.07350,54,622,0.05297,0.09402
2001,Baden-Wuerttemberg,5th Quintile,No,0.92650,568,622,0.90598,0.94703
2001,Bavaria,1st Quintile,Yes,0.15223,61,417,0.11770,0.18675
2001,Bavaria,1st Quintile,No,0.84777,356,417,0.81325,0.88230
2001,Bavaria,2nd Quintile,Yes,0.09001,46,519,0.06536,0.11465
2001,Bavaria,2nd Quintile,No,0.90999,473,519,0.88535,0.93464
2001,Bavaria,3rd Quintile,Yes,0.10064,66,587,0.07628,0.12500
2001,Bavaria,3rd Quintile,No,0.89936,521,587,0.87500,0.92372
2001,Bavaria,4th Quintile,Yes,0.11113,87,744,0.08853,0.13373
2001,Bavaria,4th Quintile,No,0.88887,657,744,0.86627,0.91147
2001,Bavaria,5th Quintile,Yes,0.07142,53,771,0.05323,0.08961
2001,Bavaria,5th Quintile,No,0.92858,718,771,0.91039,0.94677
2001,Berlin,1st Quintile,Yes,0.25927,48,185,0.19595,0.32259
2001,Berlin,1st Quintile,No,0.74073,137,185,0.67741,0.80405
2001,Berlin,2nd Quintile,No,0.84033,103,103,0.76924,0.91142
2001,Berlin,3rd Quintile,No,0.89391,124,124,0.83949,0.94833
2001,Berlin,4th Quintile,No,0.90069,155,155,0.85346,0.94793
2001,Berlin,5th Quintile,No,0.91858,146,146,0.87406,0.96309
2001,Brandenburg,1st Quintile,Yes,0.15822,34,188,0.10592,0.21053
2001,Brandenburg,1st Quintile,No,0.84178,154,188,0.78947,0.89408
2001,Brandenburg,2nd Quintile,Yes,0.10722,32,238,0.06783,0.14661
2001,Brandenburg,2nd Quintile,No,0.89278,206,238,0.85339,0.93217
2001,Brandenburg,3rd Quintile,Yes,0.13460,39,229,0.09030,0.17891
2001,Brandenburg,3rd Quintile,No,0.86540,190,229,0.82109,0.90970
2001,Brandenburg,4th Quintile,No,0.91951,158,158,0.87695,0.96207
2001,Brandenburg,5th Quintile,No,0.88539,112,112,0.82613,0.94465
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.89898,106,106,0.84133,0.95662
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95609,127,127,0.92031,0.99187
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,0.92633,101,101,0.87513,0.97753
2001,Mecklenburg-Western Pomerania,4th Quintile,No,0.91694,61,61,0.84711,0.98677
2001,Mecklenburg-Western Pomerania,5th Quintile,No,0.91515,65,65,0.84687,0.98342
2001,Saxony,1st Quintile,Yes,0.14270,59,377,0.10735,0.17806
2001,Saxony,1st Quintile,No,0.85730,318,377,0.82194,0.89265
2001,Saxony,2nd Quintile,Yes,0.09908,52,463,0.07184,0.12633
2001,Saxony,2nd Quintile,No,0.90092,411,463,0.87367,0.92816
2001,Saxony,3rd Quintile,Yes,0.08591,39,390,0.05806,0.11376
2001,Saxony,3rd Quintile,No,0.91409,351,390,0.88624,0.94194
2001,Saxony,4th Quintile,Yes,0.10138,35,257,0.06440,0.13835
2001,Saxony,4th Quintile,No,0.89862,222,257,0.86165,0.93560
2001,Saxony,5th Quintile,No,0.92981,143,143,0.88779,0.97183
2001,Saxony-Anhalt,1st Quintile,Yes,0.15929,36,192,0.10740,0.21119
2001,Saxony-Anhalt,1st Quintile,No,0.84071,156,192,0.78881,0.89260
2001,Saxony-Anhalt,2nd Quintile,No,0.91900,230,230,0.88366,0.95433
2001,Saxony-Anhalt,3rd Quintile,No,0.93311,227,227,0.90053,0.96568
2001,Saxony-Anhalt,4th Quintile,Yes,0.13081,31,195,0.08336,0.17825
2001,Saxony-Anhalt,4th Quintile,No,0.86919,164,195,0.82175,0.91664
2001,Saxony-Anhalt,5th Quintile,No,0.89930,97,97,0.83911,0.95950
2001,Thuringa,1st Quintile,Yes,0.12238,34,215,0.07847,0.16629
2001,Thuringa,1st Quintile,No,0.87762,181,215,0.83371,0.92153
2001,Thuringa,2nd Quintile,Yes,0.12292,35,240,0.08129,0.16455
2001,Thuringa,2nd Quintile,No,0.87708,205,240,0.83545,0.91871
2001,Thuringa,3rd Quintile,No,0.90618,219,219,0.86748,0.94489
2001,Thuringa,4th Quintile,No,0.92751,160,160,0.88720,0.96781
2001,Thuringa,5th Quintile,No,0.85805,74,74,0.77798,0.93811
2002,Schleswig-Holstein,1st Quintile,No,0.77490,73,73,0.67842,0.87137
2002,Schleswig-Holstein,2nd Quintile,No,0.92717,97,97,0.87519,0.97915
2002,Schleswig-Holstein,3rd Quintile,No,0.94404,115,115,0.90184,0.98623
2002,Schleswig-Holstein,4th Quintile,No,0.94620,103,103,0.90242,0.98999
2002,Schleswig-Holstein,5th Quintile,No,0.94912,183,183,0.91720,0.98105
2002,Hamburg,1st Quintile,No,0.80245,41,41,0.67906,0.92584
2002,Hamburg,3rd Quintile,No,0.92107,37,37,0.83299,1.00915
2002,Hamburg,4th Quintile,No,0.88553,53,53,0.79899,0.97207
2002,Hamburg,5th Quintile,No,0.94498,77,77,0.89372,0.99625
2002,Lower Saxony,1st Quintile,Yes,0.13386,44,289,0.09453,0.17318
2002,Lower Saxony,1st Quintile,No,0.86614,245,289,0.82682,0.90547
2002,Lower Saxony,2nd Quintile,No,0.91806,275,275,0.88558,0.95054
2002,Lower Saxony,3rd Quintile,Yes,0.11103,42,334,0.07728,0.14477
2002,Lower Saxony,3rd Quintile,No,0.88897,292,334,0.85523,0.92272
2002,Lower Saxony,4th Quintile,Yes,0.06736,35,406,0.04295,0.09177
2002,Lower Saxony,4th Quintile,No,0.93264,371,406,0.90823,0.95705
2002,Lower Saxony,5th Quintile,Yes,0.07592,44,476,0.05210,0.09974
2002,Lower Saxony,5th Quintile,No,0.92408,432,476,0.90026,0.94790
2002,North Rhine-Westphalia,1st Quintile,Yes,0.14054,100,696,0.11470,0.16638
2002,North Rhine-Westphalia,1st Quintile,No,0.85946,596,696,0.83362,0.88530
2002,North Rhine-Westphalia,2nd Quintile,Yes,0.10857,100,815,0.08719,0.12994
2002,North Rhine-Westphalia,2nd Quintile,No,0.89143,715,815,0.87006,0.91281
2002,North Rhine-Westphalia,3rd Quintile,Yes,0.08938,93,834,0.07001,0.10875
2002,North Rhine-Westphalia,3rd Quintile,No,0.91062,741,834,0.89125,0.92999
2002,North Rhine-Westphalia,4th Quintile,Yes,0.07649,84,850,0.05861,0.09437
2002,North Rhine-Westphalia,4th Quintile,No,0.92351,766,850,0.90563,0.94139
2002,North Rhine-Westphalia,5th Quintile,Yes,0.05219,87,1178,0.03949,0.06490
