year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony,1st Quintile,No,0.26131,89,269,0.20871,0.31391
2008,Saxony,2nd Quintile,Yes,0.66095,283,368,0.61252,0.70938
2008,Saxony,2nd Quintile,No,0.22240,85,368,0.17986,0.26495
2008,Saxony,3rd Quintile,Yes,0.65187,255,350,0.60189,0.70185
2008,Saxony,3rd Quintile,No,0.22632,95,350,0.18242,0.27022
2008,Saxony,4th Quintile,Yes,0.63703,169,252,0.57754,0.69652
2008,Saxony,4th Quintile,No,0.24864,83,252,0.19517,0.30211
2008,Saxony,5th Quintile,Yes,0.60078,126,188,0.53058,0.67097
2008,Saxony,5th Quintile,No,0.26192,62,188,0.19890,0.32493
2008,Saxony-Anhalt,1st Quintile,Yes,0.58643,91,151,0.50762,0.66524
2008,Saxony-Anhalt,1st Quintile,No,0.29044,60,151,0.21779,0.36309
2008,Saxony-Anhalt,2nd Quintile,Yes,0.67665,124,173,0.60675,0.74656
2008,Saxony-Anhalt,2nd Quintile,No,0.24138,49,173,0.17742,0.30533
2008,Saxony-Anhalt,3rd Quintile,Yes,0.62141,155,229,0.55846,0.68437
2008,Saxony-Anhalt,3rd Quintile,No,0.22525,74,229,0.17103,0.27948
2008,Saxony-Anhalt,4th Quintile,Yes,0.67251,102,139,0.59421,0.75081
2008,Saxony-Anhalt,4th Quintile,No,0.17485,37,139,0.11147,0.23822
2008,Saxony-Anhalt,5th Quintile,Yes,0.55839,79,119,0.46879,0.64799
2008,Saxony-Anhalt,5th Quintile,No,0.30118,40,119,0.21840,0.38396
2008,Thuringa,1st Quintile,Yes,0.55741,134,189,0.48641,0.62841
2008,Thuringa,1st Quintile,No,0.26256,55,189,0.19966,0.32547
2008,Thuringa,2nd Quintile,Yes,0.62345,131,180,0.55247,0.69444
2008,Thuringa,2nd Quintile,No,0.23850,49,180,0.17606,0.30093
2008,Thuringa,3rd Quintile,Yes,0.64180,179,248,0.58200,0.70159
2008,Thuringa,3rd Quintile,No,0.26156,69,248,0.20675,0.31637
2008,Thuringa,4th Quintile,Yes,0.70866,107,145,0.63444,0.78288
2008,Thuringa,4th Quintile,No,0.23247,38,145,0.16348,0.30146
2008,Thuringa,5th Quintile,Yes,0.54944,74,108,0.45516,0.64371
2008,Thuringa,5th Quintile,No,0.31628,34,108,0.22817,0.40439
2009,Schleswig-Holstein,1st Quintile,Yes,0.52949,60,60,0.40213,0.65685
2009,Schleswig-Holstein,2nd Quintile,Yes,0.48146,48,48,0.33861,0.62431
2009,Schleswig-Holstein,3rd Quintile,Yes,0.64613,79,79,0.54001,0.75225
2009,Schleswig-Holstein,4th Quintile,Yes,0.63585,81,81,0.53041,0.74130
2009,Schleswig-Holstein,5th Quintile,Yes,0.71430,100,100,0.62531,0.80329
2009,Hamburg,2nd Quintile,Yes,0.83360,36,36,0.71022,0.95699
2009,Hamburg,3rd Quintile,Yes,0.69823,31,31,0.53397,0.86249
2009,Hamburg,4th Quintile,Yes,0.65762,37,37,0.50261,0.81262
2009,Hamburg,5th Quintile,Yes,0.62696,71,71,0.51367,0.74026
2009,Lower Saxony,1st Quintile,Yes,0.61172,176,229,0.54846,0.67498
2009,Lower Saxony,1st Quintile,No,0.20251,53,229,0.15035,0.25468
2009,Lower Saxony,2nd Quintile,Yes,0.56708,193,258,0.50650,0.62766
2009,Lower Saxony,2nd Quintile,No,0.20790,65,258,0.15828,0.25751
2009,Lower Saxony,3rd Quintile,Yes,0.58967,213,299,0.53382,0.64552
2009,Lower Saxony,3rd Quintile,No,0.26421,86,299,0.21415,0.31428
2009,Lower Saxony,4th Quintile,Yes,0.62493,284,371,0.57560,0.67426
2009,Lower Saxony,4th Quintile,No,0.21966,87,371,0.17747,0.26184
2009,Lower Saxony,5th Quintile,Yes,0.62276,347,469,0.57885,0.66667
2009,Lower Saxony,5th Quintile,No,0.28466,122,469,0.24378,0.32554
2009,North Rhine-Westphalia,1st Quintile,Yes,0.53757,404,600,0.49764,0.57749
2009,North Rhine-Westphalia,1st Quintile,No,0.29241,196,600,0.25598,0.32883
2009,North Rhine-Westphalia,2nd Quintile,Yes,0.58354,428,589,0.54370,0.62339
2009,North Rhine-Westphalia,2nd Quintile,No,0.23478,161,589,0.20052,0.26904
2009,North Rhine-Westphalia,3rd Quintile,Yes,0.54893,411,589,0.50871,0.58915
2009,North Rhine-Westphalia,3rd Quintile,No,0.26019,178,589,0.22473,0.29566
2009,North Rhine-Westphalia,4th Quintile,Yes,0.58307,544,765,0.54811,0.61803
2009,North Rhine-Westphalia,4th Quintile,No,0.23146,221,765,0.20155,0.26137
2009,North Rhine-Westphalia,5th Quintile,Yes,0.63350,745,1075,0.60469,0.66232
2009,North Rhine-Westphalia,5th Quintile,No,0.26485,330,1075,0.23846,0.29124
2009,Hesse,1st Quintile,Yes,0.46075,111,164,0.38423,0.53728
2009,Hesse,1st Quintile,No,0.28659,53,164,0.21717,0.35600
2009,Hesse,2nd Quintile,Yes,0.53215,108,146,0.45094,0.61337
2009,Hesse,2nd Quintile,No,0.20500,38,146,0.13929,0.27071
2009,Hesse,3rd Quintile,Yes,0.62737,171,233,0.56515,0.68959
2009,Hesse,3rd Quintile,No,0.23483,62,233,0.18029,0.28938
2009,Hesse,4th Quintile,Yes,0.57239,185,249,0.51082,0.63397
2009,Hesse,4th Quintile,No,0.24021,64,249,0.18704,0.29338
2009,Hesse,5th Quintile,Yes,0.62908,303,415,0.58254,0.67561
2009,Hesse,5th Quintile,No,0.23724,112,415,0.19626,0.27822
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.53673,121,162,0.45970,0.61376
2009,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.22320,41,162,0.15888,0.28752
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.54010,128,180,0.46708,0.61311
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22115,52,180,0.16035,0.28195
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.58387,140,191,0.51378,0.65396
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.25374,51,191,0.19186,0.31562
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.67317,181,245,0.61431,0.73202
2009,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.19148,64,245,0.14211,0.24085
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.62059,180,239,0.55894,0.68224
2009,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.26061,59,239,0.20484,0.31639
2009,Baden-Wuerttemberg,1st Quintile,Yes,0.48874,159,240,0.42537,0.55212
2009,Baden-Wuerttemberg,1st Quintile,No,0.23409,81,240,0.18041,0.28777
2009,Baden-Wuerttemberg,2nd Quintile,Yes,0.58468,215,296,0.52845,0.64092
2009,Baden-Wuerttemberg,2nd Quintile,No,0.20720,81,296,0.16095,0.25345
2009,Baden-Wuerttemberg,3rd Quintile,Yes,0.58397,267,371,0.53375,0.63420
2009,Baden-Wuerttemberg,3rd Quintile,No,0.23019,104,371,0.18730,0.27308
2009,Baden-Wuerttemberg,4th Quintile,Yes,0.61773,348,481,0.57426,0.66120
2009,Baden-Wuerttemberg,4th Quintile,No,0.24708,133,481,0.20849,0.28567
2009,Baden-Wuerttemberg,5th Quintile,Yes,0.63674,520,710,0.60134,0.67214
2009,Baden-Wuerttemberg,5th Quintile,No,0.24771,190,710,0.21593,0.27948
2009,Bavaria,1st Quintile,Yes,0.67215,259,323,0.62088,0.72343
2009,Bavaria,1st Quintile,No,0.15835,64,323,0.11847,0.19822
2009,Bavaria,2nd Quintile,Yes,0.52036,290,421,0.47258,0.56814
2009,Bavaria,2nd Quintile,No,0.23444,131,421,0.19392,0.27495
2009,Bavaria,3rd Quintile,Yes,0.60642,317,425,0.55992,0.65292
2009,Bavaria,3rd Quintile,No,0.23232,108,425,0.19212,0.27252
2009,Bavaria,4th Quintile,Yes,0.55158,413,592,0.51148,0.59168
2009,Bavaria,4th Quintile,No,0.29123,179,592,0.25460,0.32786
2009,Bavaria,5th Quintile,Yes,0.66728,619,829,0.63519,0.69938
2009,Bavaria,5th Quintile,No,0.23684,210,829,0.20788,0.26580
2009,Berlin,1st Quintile,Yes,0.58909,87,122,0.50143,0.67676
2009,Berlin,1st Quintile,No,0.20851,35,122,0.13612,0.28089
2009,Berlin,2nd Quintile,Yes,0.74322,109,109,0.66083,0.82561
2009,Berlin,3rd Quintile,Yes,0.74142,103,103,0.65644,0.82639
2009,Berlin,4th Quintile,Yes,0.66063,80,80,0.55621,0.76504
2009,Berlin,5th Quintile,Yes,0.68068,149,191,0.61439,0.74698
2009,Berlin,5th Quintile,No,0.22057,42,191,0.16162,0.27953
2009,Brandenburg,1st Quintile,Yes,0.49044,120,166,0.41416,0.56672
2009,Brandenburg,1st Quintile,No,0.28994,46,166,0.22071,0.35917
2009,Brandenburg,2nd Quintile,Yes,0.70062,116,150,0.62708,0.77416
2009,Brandenburg,2nd Quintile,No,0.17274,34,150,0.11204,0.23344
2009,Brandenburg,3rd Quintile,Yes,0.62149,155,201,0.55427,0.68871
2009,Brandenburg,3rd Quintile,No,0.22767,46,201,0.16956,0.28579
2009,Brandenburg,4th Quintile,Yes,0.69701,105,144,0.62169,0.77234
2009,Brandenburg,4th Quintile,No,0.21944,39,144,0.15161,0.28728
2009,Brandenburg,5th Quintile,Yes,0.58247,92,126,0.49602,0.66892
2009,Brandenburg,5th Quintile,No,0.28563,34,126,0.20644,0.36482
2009,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.49892,69,108,0.40418,0.59366
2009,Mecklenburg-Western Pomerania,1st Quintile,No,0.29955,39,108,0.21276,0.38635
2009,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.68433,81,81,0.58249,0.78618
2009,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.74220,69,69,0.63823,0.84617
2009,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.63640,56,56,0.50927,0.76353
2009,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.67440,56,56,0.55056,0.79825
2009,Saxony,1st Quintile,Yes,0.55199,172,258,0.49119,0.61279
2009,Saxony,1st Quintile,No,0.26411,86,258,0.21021,0.31801
2009,Saxony,2nd Quintile,Yes,0.65476,268,355,0.60523,0.70429
2009,Saxony,2nd Quintile,No,0.21439,87,355,0.17164,0.25714
2009,Saxony,3rd Quintile,Yes,0.61110,249,336,0.55889,0.66330
2009,Saxony,3rd Quintile,No,0.25684,87,336,0.21006,0.30363
2009,Saxony,4th Quintile,Yes,0.64484,183,253,0.58576,0.70393
2009,Saxony,4th Quintile,No,0.27487,70,253,0.21974,0.32999
2009,Saxony,5th Quintile,Yes,0.51925,107,162,0.44208,0.59643
2009,Saxony,5th Quintile,No,0.29737,55,162,0.22676,0.36798
2009,Saxony-Anhalt,1st Quintile,Yes,0.59750,90,141,0.51627,0.67874
2009,Saxony-Anhalt,1st Quintile,No,0.27976,51,141,0.20540,0.35411
2009,Saxony-Anhalt,2nd Quintile,Yes,0.69099,116,153,0.61753,0.76445
2009,Saxony-Anhalt,2nd Quintile,No,0.22981,37,153,0.16293,0.29670
2009,Saxony-Anhalt,3rd Quintile,Yes,0.63458,146,197,0.56717,0.70200
2009,Saxony-Anhalt,3rd Quintile,No,0.19787,51,197,0.14210,0.25365
2009,Saxony-Anhalt,4th Quintile,Yes,0.74334,112,151,0.67344,0.81324
2009,Saxony-Anhalt,4th Quintile,No,0.17452,39,151,0.11378,0.23526
2009,Saxony-Anhalt,5th Quintile,Yes,0.64192,85,125,0.55754,0.72631
2009,Saxony-Anhalt,5th Quintile,No,0.25564,40,125,0.17886,0.33242
2009,Thuringa,1st Quintile,Yes,0.61876,131,183,0.54820,0.68932
2009,Thuringa,1st Quintile,No,0.23118,52,183,0.16993,0.29243
2009,Thuringa,2nd Quintile,Yes,0.59109,171,228,0.52713,0.65504
2009,Thuringa,2nd Quintile,No,0.24947,57,228,0.19318,0.30576
2009,Thuringa,3rd Quintile,Yes,0.54992,129,180,0.47704,0.62280
2009,Thuringa,3rd Quintile,No,0.25524,51,180,0.19137,0.31911
2009,Thuringa,4th Quintile,Yes,0.73045,90,124,0.65203,0.80886
2009,Thuringa,4th Quintile,No,0.20331,34,124,0.13218,0.27443
2009,Thuringa,5th Quintile,Yes,0.68779,77,77,0.58361,0.79197
2010,Schleswig-Holstein,1st Quintile,Yes,0.54590,47,47,0.40202,0.68979
2010,Schleswig-Holstein,2nd Quintile,Yes,0.61761,60,92,0.51776,0.71746
2010,Schleswig-Holstein,2nd Quintile,No,0.27871,32,92,0.18658,0.37083
2010,Schleswig-Holstein,3rd Quintile,Yes,0.72029,66,66,0.61117,0.82941
2010,Schleswig-Holstein,4th Quintile,Yes,0.66354,70,70,0.55205,0.77503
2010,Schleswig-Holstein,5th Quintile,Yes,0.73089,84,84,0.63547,0.82630
2010,Hamburg,1st Quintile,Yes,0.64062,36,36,0.48165,0.79958
2010,Hamburg,3rd Quintile,Yes,0.64873,34,34,0.48585,0.81160
2010,Hamburg,5th Quintile,Yes,0.71401,79,79,0.61372,0.81429
2010,Lower Saxony,1st Quintile,Yes,0.67971,152,209,0.61630,0.74312
2010,Lower Saxony,1st Quintile,No,0.26353,57,209,0.20365,0.32340
2010,Lower Saxony,2nd Quintile,Yes,0.67715,177,238,0.61762,0.73668
2010,Lower Saxony,2nd Quintile,No,0.18087,61,238,0.13187,0.22988
2010,Lower Saxony,3rd Quintile,Yes,0.61447,207,281,0.55746,0.67148
2010,Lower Saxony,3rd Quintile,No,0.22522,74,281,0.17629,0.27415
2010,Lower Saxony,4th Quintile,Yes,0.63906,262,358,0.58924,0.68888
2010,Lower Saxony,4th Quintile,No,0.27615,96,358,0.22977,0.32253
2010,Lower Saxony,5th Quintile,Yes,0.56415,286,404,0.51574,0.61257
2010,Lower Saxony,5th Quintile,No,0.33185,118,404,0.28588,0.37783
2010,North Rhine-Westphalia,1st Quintile,Yes,0.65569,360,532,0.61528,0.69610
2010,North Rhine-Westphalia,1st Quintile,No,0.25593,172,532,0.21881,0.29305
2010,North Rhine-Westphalia,2nd Quintile,Yes,0.56484,351,542,0.52306,0.60662
2010,North Rhine-Westphalia,2nd Quintile,No,0.33036,191,542,0.29072,0.36999
2010,North Rhine-Westphalia,3rd Quintile,Yes,0.60275,399,561,0.56222,0.64328
2010,North Rhine-Westphalia,3rd Quintile,No,0.23892,162,561,0.20360,0.27424
2010,North Rhine-Westphalia,4th Quintile,Yes,0.58291,499,735,0.54724,0.61858
2010,North Rhine-Westphalia,4th Quintile,No,0.26940,236,735,0.23731,0.30150
2010,North Rhine-Westphalia,5th Quintile,Yes,0.62468,662,986,0.59444,0.65492
2010,North Rhine-Westphalia,5th Quintile,No,0.29959,324,986,0.27098,0.32819
2010,Hesse,1st Quintile,Yes,0.67795,108,149,0.60266,0.75323
2010,Hesse,1st Quintile,No,0.21936,41,149,0.15269,0.28603
2010,Hesse,2nd Quintile,Yes,0.70023,99,133,0.62207,0.77839
2010,Hesse,2nd Quintile,No,0.14481,34,133,0.08477,0.20484
2010,Hesse,3rd Quintile,Yes,0.67077,143,180,0.60193,0.73962
2010,Hesse,3rd Quintile,No,0.19520,37,180,0.13713,0.25326
2010,Hesse,4th Quintile,Yes,0.55860,164,249,0.49680,0.62040
2010,Hesse,4th Quintile,No,0.28270,85,249,0.22665,0.33874
2010,Hesse,5th Quintile,Yes,0.56484,275,399,0.51613,0.61355
2010,Hesse,5th Quintile,No,0.31034,124,399,0.26489,0.35579
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.57093,103,146,0.49037,0.65150
2010,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.33141,43,146,0.25479,0.40803
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.60617,126,185,0.53557,0.67677
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.28551,59,185,0.22025,0.35077
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.64649,146,195,0.57922,0.71377
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.24364,49,195,0.18323,0.30405
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.64735,144,206,0.58194,0.71276
2010,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.26836,62,206,0.20770,0.32902
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.59995,154,217,0.53461,0.66528
2010,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.29619,63,217,0.23530,0.35708
2010,Baden-Wuerttemberg,1st Quintile,Yes,0.56176,151,239,0.49872,0.62480
2010,Baden-Wuerttemberg,1st Quintile,No,0.29260,88,239,0.23480,0.35040
2010,Baden-Wuerttemberg,2nd Quintile,Yes,0.59795,172,237,0.53539,0.66051
2010,Baden-Wuerttemberg,2nd Quintile,No,0.23637,65,237,0.18217,0.29058
2010,Baden-Wuerttemberg,3rd Quintile,Yes,0.58645,275,396,0.53788,0.63501
2010,Baden-Wuerttemberg,3rd Quintile,No,0.26302,121,396,0.21960,0.30644
2010,Baden-Wuerttemberg,4th Quintile,Yes,0.60130,277,400,0.55326,0.64935
2010,Baden-Wuerttemberg,4th Quintile,No,0.29134,123,400,0.24676,0.33593
2010,Baden-Wuerttemberg,5th Quintile,Yes,0.68493,497,668,0.64967,0.72018
2010,Baden-Wuerttemberg,5th Quintile,No,0.25054,171,668,0.21766,0.28343
2010,Bavaria,1st Quintile,Yes,0.70319,212,276,0.64919,0.75719
2010,Bavaria,1st Quintile,No,0.19433,64,276,0.14756,0.24109
2010,Bavaria,2nd Quintile,Yes,0.70349,302,398,0.65857,0.74842
2010,Bavaria,2nd Quintile,No,0.19547,96,398,0.15646,0.23448
2010,Bavaria,3rd Quintile,Yes,0.62297,315,449,0.57810,0.66785
2010,Bavaria,3rd Quintile,No,0.26475,134,449,0.22389,0.30560
2010,Bavaria,4th Quintile,Yes,0.62005,370,516,0.57813,0.66197
2010,Bavaria,4th Quintile,No,0.23387,146,516,0.19731,0.27043
2010,Bavaria,5th Quintile,Yes,0.66265,540,750,0.62879,0.69651
2010,Bavaria,5th Quintile,No,0.25863,210,750,0.22727,0.28999
2010,Berlin,1st Quintile,Yes,0.68944,81,81,0.58804,0.79083
2010,Berlin,2nd Quintile,Yes,0.73864,94,94,0.64934,0.82794
2010,Berlin,3rd Quintile,Yes,0.78521,105,105,0.70629,0.86414
2010,Berlin,4th Quintile,Yes,0.62371,83,129,0.53979,0.70764
2010,Berlin,4th Quintile,No,0.32423,46,129,0.24314,0.40533
2010,Berlin,5th Quintile,Yes,0.67416,113,159,0.60108,0.74724
2010,Berlin,5th Quintile,No,0.26328,46,159,0.19461,0.33196
2010,Brandenburg,1st Quintile,Yes,0.55009,86,124,0.46217,0.63801
2010,Brandenburg,1st Quintile,No,0.33171,38,124,0.24850,0.41492
2010,Brandenburg,2nd Quintile,Yes,0.70556,146,195,0.64142,0.76970
2010,Brandenburg,2nd Quintile,No,0.21738,49,195,0.15934,0.27542
2010,Brandenburg,3rd Quintile,Yes,0.65298,110,147,0.57576,0.73020
2010,Brandenburg,3rd Quintile,No,0.24369,37,147,0.17405,0.31333
2010,Brandenburg,4th Quintile,Yes,0.75038,101,101,0.66556,0.83521
2010,Brandenburg,5th Quintile,Yes,0.63373,88,88,0.53249,0.73497
2010,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.60697,51,87,0.50374,0.71020
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.28016,36,87,0.18524,0.37507
2010,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.70835,72,72,0.60262,0.81408
2010,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.73604,80,80,0.63884,0.83324
2010,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.75473,44,44,0.62613,0.88333
2010,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.65695,55,55,0.53033,0.78357
2010,Saxony,1st Quintile,Yes,0.70303,164,233,0.64423,0.76182
2010,Saxony,1st Quintile,No,0.22462,69,233,0.17092,0.27833
2010,Saxony,2nd Quintile,Yes,0.72435,249,336,0.67650,0.77220
2010,Saxony,2nd Quintile,No,0.20942,87,336,0.16585,0.25300
2010,Saxony,3rd Quintile,Yes,0.68547,213,281,0.63108,0.73986
2010,Saxony,3rd Quintile,No,0.22265,68,281,0.17392,0.27138
2010,Saxony,4th Quintile,Yes,0.65381,170,236,0.59299,0.71464
2010,Saxony,4th Quintile,No,0.23074,66,236,0.17687,0.28461
2010,Saxony,5th Quintile,Yes,0.62979,93,139,0.54922,0.71035
2010,Saxony,5th Quintile,No,0.25961,46,139,0.18647,0.33276
2010,Saxony-Anhalt,1st Quintile,Yes,0.66237,94,138,0.58318,0.74156
2010,Saxony-Anhalt,1st Quintile,No,0.29706,44,138,0.22054,0.37358
2010,Saxony-Anhalt,2nd Quintile,Yes,0.67806,138,178,0.60923,0.74689
2010,Saxony-Anhalt,2nd Quintile,No,0.25805,40,178,0.19359,0.32251
2010,Saxony-Anhalt,3rd Quintile,Yes,0.65544,108,140,0.57643,0.73444
2010,Saxony-Anhalt,3rd Quintile,No,0.23362,32,140,0.16328,0.30397
2010,Saxony-Anhalt,4th Quintile,Yes,0.60379,105,153,0.52603,0.68154
2010,Saxony-Anhalt,4th Quintile,No,0.30339,48,153,0.23031,0.37648
2010,Saxony-Anhalt,5th Quintile,Yes,0.77726,71,102,0.69611,0.85841
2010,Saxony-Anhalt,5th Quintile,No,0.16845,31,102,0.09546,0.24145
2010,Thuringa,1st Quintile,Yes,0.65901,119,175,0.58857,0.72944
2010,Thuringa,1st Quintile,No,0.30225,56,175,0.23401,0.37048
2010,Thuringa,2nd Quintile,Yes,0.68603,143,195,0.62072,0.75134
2010,Thuringa,2nd Quintile,No,0.20993,52,195,0.15262,0.26724
2010,Thuringa,3rd Quintile,Yes,0.76637,120,160,0.70060,0.83214
2010,Thuringa,3rd Quintile,No,0.17567,40,160,0.11652,0.23482
2010,Thuringa,4th Quintile,Yes,0.73337,95,129,0.65676,0.80998
2010,Thuringa,4th Quintile,No,0.19152,34,129,0.12335,0.25969
2010,Thuringa,5th Quintile,Yes,0.78741,69,69,0.69016,0.88465
2011,Schleswig-Holstein,1st Quintile,Yes,0.59626,109,152,0.51800,0.67452
2011,Schleswig-Holstein,1st Quintile,No,0.23728,43,152,0.16942,0.30513
2011,Schleswig-Holstein,2nd Quintile,Yes,0.47508,88,141,0.39236,0.55781
2011,Schleswig-Holstein,2nd Quintile,No,0.28061,53,141,0.20618,0.35504
2011,Schleswig-Holstein,3rd Quintile,Yes,0.71716,94,94,0.62562,0.80869
2011,Schleswig-Holstein,4th Quintile,Yes,0.62350,98,139,0.54266,0.70434
2011,Schleswig-Holstein,4th Quintile,No,0.25842,41,139,0.18538,0.33146
2011,Schleswig-Holstein,5th Quintile,Yes,0.77242,112,146,0.70417,0.84066
2011,Schleswig-Holstein,5th Quintile,No,0.11822,34,146,0.06567,0.17077
2011,Hamburg,1st Quintile,Yes,0.59225,41,41,0.43996,0.74454
2011,Hamburg,2nd Quintile,Yes,0.55600,50,50,0.41689,0.69512
2011,Hamburg,3rd Quintile,Yes,0.56475,38,38,0.40500,0.72451
2011,Hamburg,4th Quintile,Yes,0.60444,34,34,0.43761,0.77127
2011,Hamburg,5th Quintile,Yes,0.62517,85,116,0.53669,0.71364
2011,Hamburg,5th Quintile,No,0.27626,31,116,0.19453,0.35798
2011,Lower Saxony,1st Quintile,Yes,0.54861,281,423,0.50113,0.59609
2011,Lower Saxony,1st Quintile,No,0.25296,142,423,0.21148,0.29444
2011,Lower Saxony,2nd Quintile,Yes,0.65128,255,340,0.60055,0.70201
2011,Lower Saxony,2nd Quintile,No,0.13283,85,340,0.09670,0.16895
2011,Lower Saxony,3rd Quintile,Yes,0.63277,288,405,0.58576,0.67978
2011,Lower Saxony,3rd Quintile,No,0.18688,117,405,0.14887,0.22489
2011,Lower Saxony,4th Quintile,Yes,0.58007,280,400,0.53164,0.62850
2011,Lower Saxony,4th Quintile,No,0.25383,120,400,0.21113,0.29654
2011,Lower Saxony,5th Quintile,Yes,0.64445,324,451,0.60023,0.68868
2011,Lower Saxony,5th Quintile,No,0.25745,127,451,0.21706,0.29785
2011,Bremen,1st Quintile,Yes,0.53840,35,35,0.37083,0.70597
2011,North Rhine-Westphalia,1st Quintile,Yes,0.60208,687,987,0.57152,0.63263
2011,North Rhine-Westphalia,1st Quintile,No,0.19823,300,987,0.17334,0.22311
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.59344,517,775,0.55883,0.62804
2011,North Rhine-Westphalia,2nd Quintile,No,0.23575,258,775,0.20584,0.26565
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.58447,510,744,0.54904,0.61991
2011,North Rhine-Westphalia,3rd Quintile,No,0.27004,234,744,0.23811,0.30196
2011,North Rhine-Westphalia,4th Quintile,Yes,0.56491,586,851,0.53158,0.59823
2011,North Rhine-Westphalia,4th Quintile,No,0.26834,265,851,0.23856,0.29813
2011,North Rhine-Westphalia,5th Quintile,Yes,0.60382,752,1080,0.57463,0.63300
2011,North Rhine-Westphalia,5th Quintile,No,0.27606,328,1080,0.24938,0.30273
2011,Hesse,1st Quintile,Yes,0.59877,178,257,0.53872,0.65881
2011,Hesse,1st Quintile,No,0.19381,79,257,0.14538,0.24223
2011,Hesse,2nd Quintile,Yes,0.54219,192,272,0.48288,0.60151
2011,Hesse,2nd Quintile,No,0.24687,80,272,0.19554,0.29821
2011,Hesse,3rd Quintile,Yes,0.60616,201,277,0.54852,0.66381
2011,Hesse,3rd Quintile,No,0.20392,76,277,0.15639,0.25146
2011,Hesse,4th Quintile,Yes,0.48328,187,280,0.42464,0.54191
2011,Hesse,4th Quintile,No,0.30297,93,280,0.24904,0.35689
2011,Hesse,5th Quintile,Yes,0.60253,321,434,0.55644,0.64863
2011,Hesse,5th Quintile,No,0.22327,113,434,0.18404,0.26249
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.54660,172,256,0.48550,0.60770
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.27824,84,256,0.22324,0.33325
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55596,185,265,0.49602,0.61589
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.23880,80,265,0.18737,0.29023
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.53375,165,254,0.47228,0.59522
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.29039,89,254,0.23445,0.34633
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.64786,171,238,0.58705,0.70867
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.21758,67,238,0.16505,0.27011
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.59086,162,236,0.52799,0.65372
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.30107,74,236,0.24241,0.35972
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.55945,268,391,0.51018,0.60872
2011,Baden-Wuerttemberg,1st Quintile,No,0.17606,123,391,0.13826,0.21387
2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.58164,316,449,0.53596,0.62732
2011,Baden-Wuerttemberg,2nd Quintile,No,0.21577,133,449,0.17767,0.25386
