year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.20474,126,603,0.17251,0.23697
2000,17-29 y.,Baden-Wuerttemberg,Other Degree,0.05968,33,603,0.04076,0.07861
2000,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.08708,62,603,0.06455,0.10960
2000,17-29 y.,Bavaria,Secondary School Degree,0.37256,236,598,0.33377,0.41134
2000,17-29 y.,Bavaria,Intermediate School Degree,0.27750,178,598,0.24158,0.31342
2000,17-29 y.,Bavaria,Technical School Degree,0.05544,33,598,0.03709,0.07380
2000,17-29 y.,Bavaria,Upper Secondary Degree,0.17971,105,598,0.14891,0.21051
2000,17-29 y.,Bavaria,No School Degree Yet,0.07072,46,598,0.05016,0.09129
2000,17-29 y.,Berlin,Intermediate School Degree,0.28075,46,85,0.18465,0.37684
2000,17-29 y.,Berlin,Upper Secondary Degree,0.29532,39,85,0.19777,0.39288
2000,17-29 y.,Brandenburg,Intermediate School Degree,0.57685,114,156,0.49907,0.65463
2000,17-29 y.,Brandenburg,Upper Secondary Degree,0.16207,42,156,0.10406,0.22009
2000,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.51514,65,65,0.39269,0.63758
2000,17-29 y.,Saxony,Secondary School Degree,0.09979,34,335,0.06765,0.13194
2000,17-29 y.,Saxony,Intermediate School Degree,0.54374,184,335,0.49032,0.59715
2000,17-29 y.,Saxony,Upper Secondary Degree,0.22360,83,335,0.17891,0.26828
2000,17-29 y.,Saxony,No School Degree Yet,0.09893,34,335,0.06691,0.13095
2000,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.51308,100,159,0.43514,0.59102
2000,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.23325,59,159,0.16731,0.29919
2000,17-29 y.,Thuringa,Intermediate School Degree,0.58399,120,161,0.50762,0.66037
2000,17-29 y.,Thuringa,Upper Secondary Degree,0.13146,41,161,0.07910,0.18382
2000,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.35678,77,200,0.29022,0.42334
2000,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.30871,74,200,0.24452,0.37289
2000,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.18531,49,200,0.13133,0.23930
2000,30-45 y.,Hamburg,Upper Secondary Degree,0.41071,35,35,0.24534,0.57608
2000,30-45 y.,Lower Saxony,Secondary School Degree,0.30628,218,695,0.27198,0.34057
2000,30-45 y.,Lower Saxony,Intermediate School Degree,0.34916,246,695,0.31369,0.38463
2000,30-45 y.,Lower Saxony,Technical School Degree,0.08389,54,695,0.06326,0.10451
2000,30-45 y.,Lower Saxony,Upper Secondary Degree,0.19473,128,695,0.16526,0.22419
2000,30-45 y.,Lower Saxony,Other Degree,0.05897,49,695,0.04145,0.07650
2000,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.32948,556,1703,0.30715,0.35181
2000,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.26703,468,1703,0.24602,0.28805
2000,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.09124,146,1703,0.07756,0.10492
2000,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.21474,357,1703,0.19523,0.23425
2000,30-45 y.,North Rhine-Westphalia,Other Degree,0.07445,145,1703,0.06198,0.08692
2000,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.01804,31,1703,0.01172,0.02437
2000,30-45 y.,Hesse,Secondary School Degree,0.25976,149,579,0.22401,0.29550
2000,30-45 y.,Hesse,Intermediate School Degree,0.27466,182,579,0.23827,0.31105
2000,30-45 y.,Hesse,Technical School Degree,0.06305,35,579,0.04324,0.08287
2000,30-45 y.,Hesse,Upper Secondary Degree,0.24186,129,579,0.20695,0.27677
2000,30-45 y.,Hesse,Other Degree,0.14401,84,579,0.11538,0.17263
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.43796,245,553,0.39657,0.47935
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.26932,145,553,0.23232,0.30633
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.07284,36,553,0.05116,0.09452
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10474,68,553,0.07920,0.13029
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.09893,59,553,0.07402,0.12383
2000,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.33088,387,1046,0.30235,0.35941
2000,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26651,288,1046,0.23970,0.29332
2000,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06472,62,1046,0.04980,0.07964
2000,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.22681,197,1046,0.20142,0.25220
2000,30-45 y.,Baden-Wuerttemberg,Other Degree,0.08436,112,1046,0.06751,0.10122
2000,30-45 y.,Bavaria,Secondary School Degree,0.40369,498,1171,0.37557,0.43180
2000,30-45 y.,Bavaria,Intermediate School Degree,0.30551,366,1171,0.27912,0.33190
2000,30-45 y.,Bavaria,Technical School Degree,0.04874,54,1171,0.03640,0.06108
2000,30-45 y.,Bavaria,Upper Secondary Degree,0.18534,202,1171,0.16308,0.20761
2000,30-45 y.,Bavaria,Other Degree,0.04581,51,1171,0.03383,0.05779
2000,30-45 y.,Berlin,Secondary School Degree,0.14847,40,249,0.10422,0.19272
2000,30-45 y.,Berlin,Intermediate School Degree,0.40618,122,249,0.34506,0.46731
2000,30-45 y.,Berlin,Upper Secondary Degree,0.31091,87,249,0.25330,0.36852
2000,30-45 y.,Brandenburg,Intermediate School Degree,0.71926,214,260,0.66453,0.77398
2000,30-45 y.,Brandenburg,Upper Secondary Degree,0.14933,46,260,0.10593,0.19274
2000,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.75901,126,126,0.68404,0.83399
2000,30-45 y.,Saxony,Secondary School Degree,0.08334,46,568,0.06059,0.10609
2000,30-45 y.,Saxony,Intermediate School Degree,0.71034,415,568,0.67301,0.74768
2000,30-45 y.,Saxony,Upper Secondary Degree,0.18090,107,568,0.14921,0.21258
2000,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.12326,35,284,0.08496,0.16156
2000,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.71017,202,284,0.65731,0.76303
2000,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.15253,47,284,0.11064,0.19442
2000,30-45 y.,Thuringa,Secondary School Degree,0.11430,34,326,0.07971,0.14889
2000,30-45 y.,Thuringa,Intermediate School Degree,0.74504,248,326,0.69765,0.79242
2000,30-45 y.,Thuringa,Upper Secondary Degree,0.11780,44,326,0.08276,0.15285
2000,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.52501,131,186,0.45305,0.59697
2000,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.22381,55,186,0.16375,0.28388
2000,46-65 y.,Hamburg,Secondary School Degree,0.45398,49,84,0.34687,0.56110
2000,46-65 y.,Hamburg,Intermediate School Degree,0.31568,35,84,0.21569,0.41568
2000,46-65 y.,Lower Saxony,Secondary School Degree,0.65071,384,584,0.61201,0.68940
2000,46-65 y.,Lower Saxony,Intermediate School Degree,0.17720,111,584,0.14620,0.20819
2000,46-65 y.,Lower Saxony,Upper Secondary Degree,0.07934,50,584,0.05740,0.10128
2000,46-65 y.,Lower Saxony,Other Degree,0.05573,39,584,0.03711,0.07435
2000,46-65 y.,Bremen,Secondary School Degree,0.53422,31,31,0.35571,0.71272
2000,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.55193,932,1706,0.52832,0.57553
2000,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.16447,274,1706,0.14687,0.18206
2000,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.04898,70,1706,0.03873,0.05922
2000,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.10505,181,1706,0.09050,0.11961
2000,46-65 y.,North Rhine-Westphalia,Other Degree,0.08410,171,1706,0.07093,0.09728
2000,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03788,78,1706,0.02882,0.04695
2000,46-65 y.,Hesse,Secondary School Degree,0.51231,276,512,0.46897,0.55565
2000,46-65 y.,Hesse,Intermediate School Degree,0.20048,111,512,0.16577,0.23519
2000,46-65 y.,Hesse,Upper Secondary Degree,0.12230,57,512,0.09389,0.15071
2000,46-65 y.,Hesse,Other Degree,0.10760,68,512,0.08073,0.13447
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.63578,257,395,0.58826,0.68330
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.15992,60,395,0.12372,0.19611
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08246,37,395,0.05530,0.10962
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.07778,41,395,0.05133,0.10422
2000,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.48907,387,830,0.45504,0.52310
2000,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.16179,125,830,0.13672,0.18686
2000,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.13029,103,830,0.10737,0.15320
2000,46-65 y.,Baden-Wuerttemberg,Other Degree,0.13660,175,830,0.11322,0.15998
2000,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.03479,40,830,0.02231,0.04726
2000,46-65 y.,Bavaria,Secondary School Degree,0.54959,589,1038,0.51931,0.57987
2000,46-65 y.,Bavaria,Intermediate School Degree,0.19494,198,1038,0.17082,0.21905
2000,46-65 y.,Bavaria,Technical School Degree,0.05764,56,1038,0.04345,0.07182
2000,46-65 y.,Bavaria,Upper Secondary Degree,0.11482,109,1038,0.09542,0.13422
2000,46-65 y.,Bavaria,Other Degree,0.05973,86,1038,0.04531,0.07416
2000,46-65 y.,Berlin,Secondary School Degree,0.31716,86,242,0.25841,0.37592
2000,46-65 y.,Berlin,Intermediate School Degree,0.36252,98,242,0.30182,0.42321
2000,46-65 y.,Berlin,Upper Secondary Degree,0.18503,58,242,0.13600,0.23406
2000,46-65 y.,Brandenburg,Secondary School Degree,0.43439,149,333,0.38107,0.48771
2000,46-65 y.,Brandenburg,Intermediate School Degree,0.35338,120,333,0.30196,0.40480
2000,46-65 y.,Brandenburg,Upper Secondary Degree,0.18828,64,333,0.14623,0.23034
2000,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.45259,74,181,0.37987,0.52530
2000,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.35052,74,181,0.28082,0.42022
2000,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.15579,33,181,0.10281,0.20877
2000,46-65 y.,Saxony,Secondary School Degree,0.50215,275,567,0.46096,0.54334
2000,46-65 y.,Saxony,Intermediate School Degree,0.34192,213,567,0.30284,0.38100
2000,46-65 y.,Saxony,Upper Secondary Degree,0.13172,79,567,0.10386,0.15958
2000,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.52252,202,390,0.47288,0.57216
2000,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.31080,126,390,0.26480,0.35679
2000,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.14103,62,390,0.10645,0.17562
2000,46-65 y.,Thuringa,Secondary School Degree,0.57537,186,331,0.52204,0.62870
2000,46-65 y.,Thuringa,Intermediate School Degree,0.31988,114,331,0.26956,0.37021
2000,46-65 y.,Thuringa,Upper Secondary Degree,0.08171,31,331,0.05216,0.11127
2000,66 and older,Schleswig-Holstein,Secondary School Degree,0.68832,86,86,0.58985,0.78678
2000,66 and older,Lower Saxony,Secondary School Degree,0.65784,212,265,0.60061,0.71507
2000,66 and older,Lower Saxony,Intermediate School Degree,0.18161,53,265,0.13510,0.22811
2000,66 and older,Bremen,Secondary School Degree,0.76658,31,31,0.61521,0.91795
2000,66 and older,North Rhine-Westphalia,Secondary School Degree,0.70839,533,718,0.67512,0.74166
2000,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.12608,94,718,0.10179,0.15038
2000,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.07730,51,718,0.05775,0.09685
2000,66 and older,North Rhine-Westphalia,Other Degree,0.03809,40,718,0.02408,0.05210
2000,66 and older,Hesse,Secondary School Degree,0.63212,151,183,0.56206,0.70218
2000,66 and older,Hesse,Intermediate School Degree,0.15172,32,183,0.09960,0.20384
2000,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76383,195,195,0.70406,0.82360
2000,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.67752,253,334,0.62731,0.72772
2000,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.12793,47,334,0.09205,0.16380
2000,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.09294,34,334,0.06175,0.12412
2000,66 and older,Bavaria,Secondary School Degree,0.64592,334,449,0.60164,0.69021
2000,66 and older,Bavaria,Intermediate School Degree,0.17940,80,449,0.14387,0.21493
2000,66 and older,Bavaria,Upper Secondary Degree,0.07338,35,449,0.04924,0.09753
2000,66 and older,Berlin,Secondary School Degree,0.44704,46,46,0.30178,0.59231
2000,66 and older,Brandenburg,Secondary School Degree,0.73672,115,115,0.65587,0.81756
2000,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.72676,58,58,0.61108,0.84245
2000,66 and older,Saxony,Secondary School Degree,0.74790,197,197,0.68711,0.80869
2000,66 and older,Saxony-Anhalt,Secondary School Degree,0.81903,129,129,0.75233,0.88573
2000,66 and older,Thuringa,Secondary School Degree,0.87310,138,138,0.81736,0.92884
2001,17-29 y.,Lower Saxony,Secondary School Degree,0.15625,61,311,0.11583,0.19667
2001,17-29 y.,Lower Saxony,Intermediate School Degree,0.40052,143,311,0.34597,0.45507
2001,17-29 y.,Lower Saxony,Upper Secondary Degree,0.20485,58,311,0.15992,0.24977
2001,17-29 y.,Lower Saxony,No School Degree Yet,0.13639,49,311,0.09818,0.17459
2001,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.18378,157,797,0.15687,0.21068
2001,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.26564,235,797,0.23496,0.29633
2001,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08629,66,797,0.06679,0.10580
2001,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.22876,177,797,0.19958,0.25793
2001,17-29 y.,North Rhine-Westphalia,Other Degree,0.05453,43,797,0.03876,0.07031
2001,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.13622,119,797,0.11239,0.16005
2001,17-29 y.,Hesse,Secondary School Degree,0.21633,54,230,0.16300,0.26966
2001,17-29 y.,Hesse,Intermediate School Degree,0.32297,81,230,0.26241,0.38354
2001,17-29 y.,Hesse,Upper Secondary Degree,0.24091,61,230,0.18552,0.29630
2001,17-29 y.,Hesse,No School Degree Yet,0.10374,34,230,0.06425,0.14323
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.36328,70,185,0.29378,0.43277
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.23181,52,185,0.17083,0.29278
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14247,32,185,0.09197,0.19298
2001,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.12813,31,185,0.07983,0.17642
2001,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.28548,166,471,0.24465,0.32632
2001,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26029,134,471,0.22062,0.29997
2001,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.21408,104,471,0.17700,0.25116
2001,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.10846,67,471,0.08034,0.13657
2001,17-29 y.,Bavaria,Secondary School Degree,0.38476,209,504,0.34224,0.42728
2001,17-29 y.,Bavaria,Intermediate School Degree,0.24038,144,504,0.20304,0.27773
2001,17-29 y.,Bavaria,Upper Secondary Degree,0.19016,100,504,0.15586,0.22446
2001,17-29 y.,Bavaria,No School Degree Yet,0.07569,51,504,0.05258,0.09881
2001,17-29 y.,Berlin,Intermediate School Degree,0.29292,46,125,0.21282,0.37303
2001,17-29 y.,Berlin,Upper Secondary Degree,0.33657,48,125,0.25340,0.41975
2001,17-29 y.,Berlin,No School Degree Yet,0.16438,31,125,0.09915,0.22961
2001,17-29 y.,Brandenburg,Intermediate School Degree,0.52334,94,129,0.43681,0.60987
2001,17-29 y.,Brandenburg,Upper Secondary Degree,0.14857,35,129,0.08696,0.21019
2001,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.50059,52,52,0.36336,0.63781
2001,17-29 y.,Saxony,Secondary School Degree,0.12674,36,306,0.08940,0.16407
2001,17-29 y.,Saxony,Intermediate School Degree,0.50695,158,306,0.45084,0.56306
2001,17-29 y.,Saxony,Upper Secondary Degree,0.21278,75,306,0.16685,0.25872
2001,17-29 y.,Saxony,No School Degree Yet,0.11545,37,306,0.07958,0.15131
2001,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.46245,87,146,0.38129,0.54360
2001,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.24559,59,146,0.17552,0.31565
2001,17-29 y.,Thuringa,Intermediate School Degree,0.51147,94,169,0.43588,0.58705
2001,17-29 y.,Thuringa,Upper Secondary Degree,0.13187,39,169,0.08070,0.18303
2001,17-29 y.,Thuringa,No School Degree Yet,0.16441,36,169,0.10836,0.22046
2001,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.35108,63,171,0.27933,0.42284
2001,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.33826,69,171,0.26714,0.40938
2001,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.17747,39,171,0.12004,0.23491
2001,30-45 y.,Hamburg,Upper Secondary Degree,0.49132,36,36,0.32569,0.65694
2001,30-45 y.,Lower Saxony,Secondary School Degree,0.27238,177,632,0.23764,0.30711
2001,30-45 y.,Lower Saxony,Intermediate School Degree,0.36989,235,632,0.33222,0.40756
2001,30-45 y.,Lower Saxony,Technical School Degree,0.07469,44,632,0.05418,0.09520
2001,30-45 y.,Lower Saxony,Upper Secondary Degree,0.22107,132,632,0.18869,0.25345
2001,30-45 y.,Lower Saxony,Other Degree,0.05429,44,632,0.03661,0.07197
2001,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.30426,478,1539,0.28127,0.32726
2001,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.27463,434,1539,0.25233,0.29694
2001,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.09380,141,1539,0.07923,0.10838
2001,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.22615,346,1539,0.20524,0.24706
2001,30-45 y.,North Rhine-Westphalia,Other Degree,0.08044,140,1539,0.06684,0.09403
2001,30-45 y.,Hesse,Secondary School Degree,0.23256,122,471,0.19437,0.27076
2001,30-45 y.,Hesse,Intermediate School Degree,0.29752,173,471,0.25619,0.33885
2001,30-45 y.,Hesse,Upper Secondary Degree,0.26955,115,471,0.22943,0.30966
2001,30-45 y.,Hesse,Other Degree,0.12784,61,471,0.09765,0.15803
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.41074,211,500,0.36758,0.45391
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.27828,140,500,0.23896,0.31761
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.06775,33,500,0.04570,0.08980
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10794,59,500,0.08072,0.13517
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.11770,57,500,0.08943,0.14598
2001,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.30719,330,916,0.27730,0.33708
2001,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.29916,277,916,0.26949,0.32883
2001,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06096,50,916,0.04546,0.07647
2001,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.23825,165,916,0.21065,0.26586
2001,30-45 y.,Baden-Wuerttemberg,Other Degree,0.07629,94,916,0.05909,0.09349
2001,30-45 y.,Bavaria,Secondary School Degree,0.40337,435,1049,0.37366,0.43307
2001,30-45 y.,Bavaria,Intermediate School Degree,0.31415,336,1049,0.28605,0.34225
2001,30-45 y.,Bavaria,Technical School Degree,0.04599,47,1049,0.03331,0.05868
2001,30-45 y.,Bavaria,Upper Secondary Degree,0.17966,186,1049,0.15642,0.20291
2001,30-45 y.,Bavaria,Other Degree,0.04670,45,1049,0.03393,0.05948
2001,30-45 y.,Berlin,Secondary School Degree,0.12189,31,231,0.07961,0.16417
2001,30-45 y.,Berlin,Intermediate School Degree,0.41312,118,231,0.34949,0.47676
2001,30-45 y.,Berlin,Upper Secondary Degree,0.32368,82,231,0.26321,0.38415
2001,30-45 y.,Brandenburg,Intermediate School Degree,0.70446,191,231,0.64549,0.76343
2001,30-45 y.,Brandenburg,Upper Secondary Degree,0.17051,40,231,0.12191,0.21912
2001,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.74039,123,123,0.66259,0.81818
2001,30-45 y.,Saxony,Secondary School Degree,0.08347,38,511,0.05946,0.10747
2001,30-45 y.,Saxony,Intermediate School Degree,0.72684,377,511,0.68817,0.76551
2001,30-45 y.,Saxony,Upper Secondary Degree,0.17322,96,511,0.14038,0.20607
2001,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.13798,34,267,0.09653,0.17943
2001,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.69789,189,267,0.64271,0.75307
2001,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.13872,44,267,0.09718,0.18026
2001,30-45 y.,Thuringa,Intermediate School Degree,0.72141,217,257,0.66649,0.77633
2001,30-45 y.,Thuringa,Upper Secondary Degree,0.13297,40,257,0.09138,0.17457
2001,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.54014,127,182,0.46753,0.61275
2001,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.21384,55,182,0.15410,0.27357
2001,46-65 y.,Hamburg,Secondary School Degree,0.43352,39,74,0.31984,0.54720
2001,46-65 y.,Hamburg,Intermediate School Degree,0.31625,35,74,0.20958,0.42292
2001,46-65 y.,Lower Saxony,Secondary School Degree,0.63155,343,526,0.59028,0.67281
2001,46-65 y.,Lower Saxony,Intermediate School Degree,0.18305,100,526,0.14997,0.21613
2001,46-65 y.,Lower Saxony,Upper Secondary Degree,0.07797,49,526,0.05504,0.10091
