year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per week,0.06521739130434782,44486,0.06292292641656781,0.06751185619212784
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.010869565217391304,44486,0.009906008548816628,0.01183312188596598
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.5019762845849802,44486,0.4973299443928844,0.5066226247770761
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.383399209486166,44486,0.3788809409627351,0.3879174780095969
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.08695652173913043,44486,0.08433809033051289,0.08957495314774798
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.019762845849802372,44486,0.018469440318165276,0.02105625138143947
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.007905138339920948,44486,0.0070821840186994466,0.00872809266114245
2013,Baden-Wuerttemberg,Pre-primary Level,Seldom,0.68,44486,0.6756651523550807,0.6843348476449194
2013,Baden-Wuerttemberg,Pre-primary Level,At least once per month,0.24,44486,0.23603122197283496,0.24396877802716502
2013,Baden-Wuerttemberg,Pre-primary Level,Never,0.04,44486,0.03817899975265715,0.04182100024734285
2013,Baden-Wuerttemberg,Pre-primary Level,At least once per week,0.04,44486,0.03817899975265715,0.04182100024734285
2013,Baden-Wuerttemberg,Primary Level,Seldom,0.5172413793103449,44486,0.5125977660567568,0.521884992563933
2013,Baden-Wuerttemberg,Primary Level,Never,0.4827586206896552,44486,0.47811500743606705,0.48740223394324333
2013,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.5852941176470589,44486,0.5807158458674938,0.5898723894266239
2013,Baden-Wuerttemberg,Lower Secondary Level,Never,0.22058823529411764,44486,0.21673505754043637,0.2244414130477989
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.15294117647058825,44486,0.14959642855890026,0.15628592438227623
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.03823529411764706,44486,0.036453280460723984,0.04001730777457014
2013,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.0029411764705882353,44486,0.0024379478598640534,0.003444405081312417
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.5556353194544149,44486,0.551017796308982,0.5602528425998479
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.27638190954773867,44486,0.2722261165499905,0.2805377025454868
2013,Baden-Wuerttemberg,Upper Secondary Level,Never,0.12778176597272076,44486,0.12467941151557183,0.1308841204298697
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.038765254845656856,44486,0.03697142830813785,0.04055908138317586
2013,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.0014357501794687725,44486,0.0010838886071785504,0.0017876117517589946
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.5317073170731708,44486,0.5270702925036436,0.536344341642698
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.33658536585365856,44486,0.3321941525744634,0.34097657913285373
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.07317073170731707,44486,0.07075074510538717,0.07559071830924696
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.05853658536585366,44486,0.05635506230096296,0.060718108430744364
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.5111111111111111,44486,0.5064658820192859,0.5157563402029363
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per month,0.3377777777777778,44486,0.33338274817277325,0.34217280738278233
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.08,44486,0.07747893931517369,0.08252106068482631
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.07111111111111111,44486,0.06872277739909896,0.07349944482312326
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.4766619519094767,44486,0.47202063961486335,0.48130326420409003
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.4243281471004243,44486,0.41973529129504267,0.428921002905806
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.07637906647807638,44486,0.07391087726839489,0.07884725568775787
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.02263083451202263,44486,0.021248783752953866,0.024012885271091397
2013,Bavaria,Pre-primary Level,Seldom,0.5714285714285714,44486,0.5668298513448624,0.5760272915122804
2013,Bavaria,Pre-primary Level,At least once per month,0.3492063492063492,44486,0.34477631467059705,0.3536363837421013
2013,Bavaria,Pre-primary Level,At least once per week,0.06349206349206349,44486,0.06122606380979477,0.0657580631743322
2013,Bavaria,Pre-primary Level,Never,0.015873015873015872,44486,0.014711568093845485,0.01703446365218626
2013,Bavaria,Primary Level,Seldom,0.4146341463414634,44486,0.41005599002190823,0.41921230266101855
2013,Bavaria,Primary Level,Never,0.36585365853658536,44486,0.36137763007506296,0.37032968699810775
2013,Bavaria,Primary Level,At least once per month,0.17073170731707318,44486,0.16723508267078951,0.17422833196335685
2013,Bavaria,Primary Level,At least once per week,0.04878048780487805,44486,0.04677874702304047,0.05078222858671563
2013,Bavaria,Lower Secondary Level,Seldom,0.5172413793103449,44486,0.5125977660567568,0.521884992563933
2013,Bavaria,Lower Secondary Level,Never,0.2561576354679803,44486,0.252101256706552,0.26021401422940865
2013,Bavaria,Lower Secondary Level,At least once per month,0.17733990147783252,44486,0.1737904778119728,0.18088932514369224
2013,Bavaria,Lower Secondary Level,At least once per week,0.046798029556650245,44486,0.04483534438193858,0.04876071473136191
2013,Bavaria,Lower Secondary Level,Daily,0.0024630541871921183,44486,0.0020024309208626074,0.002923677453521629
2013,Bavaria,Upper Secondary Level,Seldom,0.5729216152019002,44486,0.5683249191031721,0.5775183113006284
2013,Bavaria,Upper Secondary Level,At least once per month,0.2665083135391924,44486,0.2623996803402199,0.27061694673816494
2013,Bavaria,Upper Secondary Level,Never,0.1163895486935867,44486,0.11340944204266373,0.11936965534450966
2013,Bavaria,Upper Secondary Level,At least once per week,0.043705463182897863,44486,0.04180566226335319,0.04560526410244254
2013,Bavaria,Upper Secondary Level,Daily,0.00047505938242280285,44486,0.0002725639832686296,0.0006775547815769761
2013,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.5535714285714286,44486,0.5489517983177981,0.5581910588250591
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,Bavaria,Post-secondary Non-tertiary Level,Never,0.08928571428571429,44486,0.08663583276956426,0.09193559580186432
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.044642857142857144,44486,0.04272373215163962,0.04656198213407467
2013,Bavaria,First Stage of Tertiary Education,Seldom,0.5733788395904437,44486,0.5687827718650493,0.577974907315838
2013,Bavaria,First Stage of Tertiary Education,At least once per month,0.31399317406143346,44486,0.3096802807545082,0.3183060673683587
2013,Bavaria,First Stage of Tertiary Education,Never,0.07508532423208192,44486,0.07263641460733161,0.07753423385683222
2013,Bavaria,First Stage of Tertiary Education,At least once per week,0.03754266211604096,44486,0.03577622708441653,0.03930909714766539
2013,Bavaria,Second Stage of Tertiary Education,At least once per month,0.4681647940074906,44486,0.4635278451073667,0.4728017429076145
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.4044943820224719,44486,0.3999335553152407,0.4090552087297031
2013,Bavaria,Second Stage of Tertiary Education,At least once per week,0.08364544319600499,44486,0.08107269484907856,0.08621819154293142
2013,Bavaria,Second Stage of Tertiary Education,Never,0.04244694132334582,44486,0.040573461514059925,0.04432042113263171
2013,Bavaria,Second Stage of Tertiary Education,Daily,0.0012484394506866417,44486,0.0009203011913240415,0.001576577710049242
2013,Berlin,Pre-primary Level,Seldom,0.5,44486,0.49535362351305007,0.50464637648695
2013,Berlin,Pre-primary Level,At least once per month,0.1875,44486,0.18387292351739903,0.19112707648260097
2013,Berlin,Pre-primary Level,At least once per week,0.1875,44486,0.18387292351739903,0.19112707648260097
2013,Berlin,Pre-primary Level,Never,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Berlin,Primary Level,Never,0.4166666666666667,44486,0.41208527766681435,0.421248055666519
2013,Berlin,Primary Level,Seldom,0.4166666666666667,44486,0.41208527766681435,0.421248055666519
2013,Berlin,Primary Level,At least once per week,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,Berlin,Primary Level,At least once per month,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,Berlin,Lower Secondary Level,Seldom,0.484375,44486,0.47973089280573095,0.48901910719426905
2013,Berlin,Lower Secondary Level,Never,0.359375,44486,0.3549161766684143,0.3638338233315857
2013,Berlin,Lower Secondary Level,At least once per month,0.140625,44486,0.1373945202869067,0.1438554797130933
2013,Berlin,Lower Secondary Level,At least once per week,0.015625,44486,0.014472516561058047,0.016777483438941955
2013,Berlin,Upper Secondary Level,Seldom,0.5498721227621484,44486,0.5452489172520126,0.5544953282722841
2013,Berlin,Upper Secondary Level,At least once per month,0.23273657289002558,44486,0.22880968087604173,0.23666346490400944
2013,Berlin,Upper Secondary Level,Never,0.17647058823529413,44486,0.17292800456481155,0.1800131719057767
2013,Berlin,Upper Secondary Level,At least once per week,0.03836317135549872,44486,0.03657829890115687,0.04014804380984058
2013,Berlin,Upper Secondary Level,Daily,0.0025575447570332483,44486,0.002088191388945221,0.0030268981251212754
2013,Berlin,Post-secondary Non-tertiary Level,Seldom,0.5172413793103449,44486,0.5125977660567568,0.521884992563933
2013,Berlin,Post-secondary Non-tertiary Level,At least once per month,0.3448275862068966,44486,0.34041062896436663,0.3492445434494265
2013,Berlin,Post-secondary Non-tertiary Level,Never,0.1206896551724138,44486,0.11766238970325153,0.12371692064157606
2013,Berlin,Post-secondary Non-tertiary Level,At least once per week,0.017241379310344827,44486,0.0160317457517101,0.018451012868979554
2013,Berlin,First Stage of Tertiary Education,Seldom,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Berlin,First Stage of Tertiary Education,At least once per month,0.21666666666666667,44486,0.21283829805064408,0.22049503528268927
2013,Berlin,First Stage of Tertiary Education,Never,0.06666666666666667,44486,0.0643486468127828,0.06898468652055054
2013,Berlin,First Stage of Tertiary Education,At least once per week,0.05,44486,0.04797469144397417,0.052025308556025836
2013,Berlin,Second Stage of Tertiary Education,Seldom,0.49728260869565216,44486,0.4926363008288995,0.5019289165624048
2013,Berlin,Second Stage of Tertiary Education,At least once per month,0.3858695652173913,44486,0.38134585303288915,0.39039327740189345
2013,Berlin,Second Stage of Tertiary Education,At least once per week,0.07608695652173914,44486,0.07362310207498687,0.0785508109684914
2013,Berlin,Second Stage of Tertiary Education,Never,0.03804347826086957,44486,0.03626576290942728,0.03982119361231186
2013,Berlin,Second Stage of Tertiary Education,Daily,0.002717391304347826,44486,0.0022336316937051665,0.0032011509149904856
2013,Brandenburg,Pre-primary Level,Seldom,0.5,44486,0.49535362351305007,0.50464637648695
2013,Brandenburg,Pre-primary Level,At least once per month,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Brandenburg,Pre-primary Level,At least once per week,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Brandenburg,Pre-primary Level,Never,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,Brandenburg,Primary Level,Never,0.8571428571428571,44486,0.8538910709868878,0.8603946432988264
2013,Brandenburg,Primary Level,Seldom,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Brandenburg,Lower Secondary Level,Seldom,0.5,44486,0.49535362351305007,0.50464637648695
2013,Brandenburg,Lower Secondary Level,Never,0.3918918918918919,44486,0.3873554230878688,0.39642836069591497
2013,Brandenburg,Lower Secondary Level,At least once per month,0.08108108108108109,44486,0.07854453501213836,0.08361762715002381
2013,Brandenburg,Lower Secondary Level,Daily,0.013513513513513514,44486,0.012440576807928226,0.014586450219098802
2013,Brandenburg,Lower Secondary Level,At least once per week,0.013513513513513514,44486,0.012440576807928226,0.014586450219098802
2013,Brandenburg,Upper Secondary Level,Seldom,0.6105675146771037,44486,0.6060361676044085,0.6150988617497989
2013,Brandenburg,Upper Secondary Level,Never,0.19960861056751467,44486,0.19589423997428826,0.20332298116074107
2013,Brandenburg,Upper Secondary Level,At least once per month,0.16829745596868884,44486,0.1648207562446461,0.17177415569273158
2013,Brandenburg,Upper Secondary Level,At least once per week,0.019569471624266144,44486,0.018282282518556386,0.0208566607299759
2013,Brandenburg,Upper Secondary Level,Daily,0.0019569471624266144,44486,0.0015462624085832001,0.0023676319162700284
2013,Brandenburg,Post-secondary Non-tertiary Level,Seldom,0.7049180327868853,44486,0.7006797977449427,0.7091562678288278
2013,Brandenburg,Post-secondary Non-tertiary Level,At least once per month,0.19672131147540983,44486,0.1930272576376764,0.20041536531314327
2013,Brandenburg,Post-secondary Non-tertiary Level,Never,0.08196721311475409,44486,0.0794180737869778,0.08451635244253039
2013,Brandenburg,Post-secondary Non-tertiary Level,Daily,0.01639344262295082,44486,0.01521342040956283,0.01757346483633881
2013,Brandenburg,First Stage of Tertiary Education,Seldom,0.7142857142857143,44486,0.7100876764098819,0.7184837521615467
2013,Brandenburg,First Stage of Tertiary Education,At least once per month,0.22857142857142856,44486,0.22466928518426532,0.2324735719585918
2013,Brandenburg,First Stage of Tertiary Education,Never,0.04285714285714286,44486,0.04097503554793022,0.04473925016635549
2013,Brandenburg,First Stage of Tertiary Education,At least once per week,0.014285714285714285,44486,0.013182979948497146,0.015388448622931424
2013,Brandenburg,Second Stage of Tertiary Education,Seldom,0.5193798449612403,44486,0.5147369599433109,0.5240227299791698
2013,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.3875968992248062,44486,0.383069453735224,0.39212434471438845
2013,Brandenburg,Second Stage of Tertiary Education,Never,0.05813953488372093,44486,0.05596496457988626,0.060314105187555596
2013,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.03488372093023256,44486,0.03317863757498865,0.036588804285476464
2013,Mecklenburg-Western Pomerania,Pre-primary Level,Seldom,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Mecklenburg-Western Pomerania,Pre-primary Level,At least once per week,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Mecklenburg-Western Pomerania,Primary Level,Never,0.7272727272727273,44486,0.7231340903469481,0.7314113641985065
