"beruf","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Berlin","Ostdeutschland, neue Bundeslaender","153","0.265772734120452","0.226171874900482","0.305373593340423"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Brandenburg","Ostdeutschland, neue Bundeslaender","317","0.292649659485177","0.265920099850539","0.319379219119814"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","164","0.257500572713586","0.223911751873235","0.291089393553937"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Sachsen","Ostdeutschland, neue Bundeslaender","616","0.337688415804905","0.316276646543624","0.359100185066185"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","323","0.276904433993849","0.249903134533239","0.30390573345446"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Thueringen","Ostdeutschland, neue Bundeslaender","340","0.296221700308978","0.269251709242717","0.323191691375239"
"Selbstständige/ManagerInnen","2012","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","69","0.0510119226281409","0.0373818780406415","0.0646419672156403"
"Selbstständige/ManagerInnen","2012","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Hamburg","Westdeutschland, alte Bundeslaender","47","0.106610655189744","0.0779687863205006","0.135252524058988"
"Selbstständige/ManagerInnen","2012","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Niedersachsen","Westdeutschland, alte Bundeslaender","164","0.0550287607380764","0.0463169323827138","0.063740589093439"
"Selbstständige/ManagerInnen","2012","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","400","0.0691690036406315","0.0625591370833929","0.07577887019787"
"Selbstständige/ManagerInnen","2012","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Hessen","Westdeutschland, alte Bundeslaender","167","0.075036548828374","0.0633344482340055","0.0867386494227425"
"Selbstständige/ManagerInnen","2012","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","88","0.0570831672518689","0.0447620451186578","0.06940428938508"
"Selbstständige/ManagerInnen","2012","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","237","0.0571600034916575","0.0493670925603191","0.0649529144229959"
"Selbstständige/ManagerInnen","2012","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Bayern","Westdeutschland, alte Bundeslaender","331","0.0657735260259299","0.0585017976972124","0.0730452543546475"
"Selbstständige/ManagerInnen","2012","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Berlin","Westdeutschland, alte Bundeslaender","64","0.083058717173397","0.0605410416294744","0.10557639271732"
"Selbstständige/ManagerInnen","2012","Berlin","Ostdeutschland, neue Bundeslaender","47","0.110597923838021","0.0824817189549018","0.13871412872114"
"Selbstständige/ManagerInnen","2012","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Brandenburg","Ostdeutschland, neue Bundeslaender","67","0.0597369004690571","0.045813460470724","0.0736603404673903"
"Selbstständige/ManagerInnen","2012","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","45","0.0426819085548766","0.0271541901904048","0.0582096269193483"
"Selbstständige/ManagerInnen","2012","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Sachsen","Ostdeutschland, neue Bundeslaender","133","0.0672970981946523","0.0559539624130322","0.0786402339762724"
"Selbstständige/ManagerInnen","2012","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","55","0.0684153861145271","0.0531815280149747","0.0836492442140795"
"Selbstständige/ManagerInnen","2012","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2012","Thueringen","Ostdeutschland, neue Bundeslaender","69","0.0532986891680494","0.0400302699460188","0.06656710839008"
"In Ausbildung","2012","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","87","0.0905359758710605","0.072759960874889","0.108311990867232"
"In Ausbildung","2012","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Hamburg","Westdeutschland, alte Bundeslaender","31","0.0484924867735666","0.028557130542439","0.0684278430046942"
"In Ausbildung","2012","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Niedersachsen","Westdeutschland, alte Bundeslaender","166","0.0666106807637141","0.0570847263665521","0.076136635160876"
"In Ausbildung","2012","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","391","0.0689653034090054","0.0623644548015967","0.075566152016414"
"In Ausbildung","2012","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Hessen","Westdeutschland, alte Bundeslaender","114","0.0513637396404321","0.0415588368178056","0.0611686424630587"
"In Ausbildung","2012","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","80","0.0608203134331853","0.0481274908531408","0.0735131360132298"
"In Ausbildung","2012","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","239","0.0714151751097899","0.0627706600715527","0.0800596901480271"
"In Ausbildung","2012","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Bayern","Westdeutschland, alte Bundeslaender","278","0.0505236456842091","0.04409861190545","0.0569486794629682"
"In Ausbildung","2012","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Berlin","Westdeutschland, alte Bundeslaender","37","0.0530889011991955","0.0347945649866415","0.0713832374117496"
"In Ausbildung","2012","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","2012","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Brandenburg","Ostdeutschland, neue Bundeslaender","61","0.0333161444935993","0.0227730011761103","0.0438592878110882"
"In Ausbildung","2012","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","37","0.0495983739550673","0.0329203381666925","0.0662764097434421"
"In Ausbildung","2012","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Sachsen","Ostdeutschland, neue Bundeslaender","110","0.0674234917118681","0.0560704782358522","0.078776505187884"
"In Ausbildung","2012","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","58","0.0451139580717953","0.0325896685222337","0.0576382476213569"
"In Ausbildung","2012","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","2012","Thueringen","Ostdeutschland, neue Bundeslaender","59","0.0586590105434871","0.0447788246353306","0.0725391964516435"
"In Rente oder Pension","2012","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","205","0.309922538028192","0.281273730216054","0.338571345840331"
"In Rente oder Pension","2012","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Hamburg","Westdeutschland, alte Bundeslaender","106","0.323870657198425","0.280441504645807","0.367299809751043"
"In Rente oder Pension","2012","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Niedersachsen","Westdeutschland, alte Bundeslaender","607","0.296627822225307","0.279177490668298","0.314078153782315"
"In Rente oder Pension","2012","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Bremen","Westdeutschland, alte Bundeslaender","40","0.264383357152937","0.203264401775607","0.325502312530267"
"In Rente oder Pension","2012","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1138","0.258588981393653","0.247182911215664","0.269995051571643"
"In Rente oder Pension","2012","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Hessen","Westdeutschland, alte Bundeslaender","385","0.256056344206921","0.236669688042819","0.275443000371022"
"In Rente oder Pension","2012","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","311","0.282483774087772","0.258574182706212","0.306393365469331"
"In Rente oder Pension","2012","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","678","0.257710193513901","0.24302812868928","0.272392258338522"
"In Rente oder Pension","2012","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Bayern","Westdeutschland, alte Bundeslaender","947","0.269900797693948","0.256878757872589","0.282922837515306"
"In Rente oder Pension","2012","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Saarland","Westdeutschland, alte Bundeslaender","45","0.186429683487333","0.136951392431522","0.235907974543144"
"In Rente oder Pension","2012","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2012","Berlin","Westdeutschland, alte Bundeslaender","134","0.293671335685228","0.256509737829953","0.330832933540503"
"In Rente oder Pension","2012","Berlin","Ostdeutschland, neue Bundeslaender","117","0.304265995598418","0.263019935781871","0.345512055414965"
"In Rente oder Pension","2012","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"In Rente oder Pension","2012","Brandenburg","Ostdeutschland, neue Bundeslaender","316","0.323792643166163","0.296302693601781","0.351282592730544"
"In Rente oder Pension","2012","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"In Rente oder Pension","2012","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","176","0.317788828335091","0.282021514685155","0.353556141985027"
"In Rente oder Pension","2012","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"In Rente oder Pension","2012","Sachsen","Ostdeutschland, neue Bundeslaender","460","0.291712182922236","0.271132178336006","0.312292187508466"
"In Rente oder Pension","2012","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"In Rente oder Pension","2012","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","275","0.324103369321679","0.295860827865776","0.352345910777583"
"In Rente oder Pension","2012","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"In Rente oder Pension","2012","Thueringen","Ostdeutschland, neue Bundeslaender","295","0.299649155712514","0.272589716682176","0.326708594742852"
"Arbeitslose","2012","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","50","0.0411896864470928","0.0288787342855259","0.0535006386086597"
"Arbeitslose","2012","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Niedersachsen","Westdeutschland, alte Bundeslaender","139","0.0416897132198478","0.0340535944019992","0.0493258320376964"
"Arbeitslose","2012","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","306","0.0495135755097416","0.0438624283434226","0.0551647226760606"
"Arbeitslose","2012","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Hessen","Westdeutschland, alte Bundeslaender","79","0.0356248647889319","0.0273917393986476","0.0438579901792161"
"Arbeitslose","2012","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","64","0.0387707901937769","0.0285183948828052","0.0490231855047486"
"Arbeitslose","2012","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","103","0.0268566490549511","0.0214297853770675","0.0322835127328346"
"Arbeitslose","2012","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Bayern","Westdeutschland, alte Bundeslaender","150","0.0304168811902449","0.0253791398923323","0.0354546224881574"
"Arbeitslose","2012","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2012","Berlin","Westdeutschland, alte Bundeslaender","58","0.0913282497465785","0.0678229244961421","0.114833574997015"
"Arbeitslose","2012","Berlin","Ostdeutschland, neue Bundeslaender","41","0.070980191252873","0.0479596668568562","0.0940007156488898"
"Arbeitslose","2012","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Brandenburg","Ostdeutschland, neue Bundeslaender","124","0.107442827835697","0.0892497052414821","0.125635950429911"
"Arbeitslose","2012","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","69","0.0986920107154769","0.0757814770406076","0.121602544390346"
"Arbeitslose","2012","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","2012","Sachsen","Ostdeutschland, neue Bundeslaender","166","0.0749999392440791","0.0630747677256766","0.0869251107624815"
