"beruf","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","2017","Schleswig-Holstein","269","0.259174764029874","0.234444504330711","0.283905023729037"
"Angestellte, qualifizierte Tätigkeiten","2017","Hamburg","157","0.323553273513584","0.284167611787798","0.36293893523937"
"Angestellte, qualifizierte Tätigkeiten","2017","Niedersachsen","815","0.28022559025777","0.264823059023603","0.295628121491937"
"Angestellte, qualifizierte Tätigkeiten","2017","Bremen","56","0.225215386075049","0.176887626186967","0.27354314596313"
"Angestellte, qualifizierte Tätigkeiten","2017","Nordrhein-Westfalen","1643","0.289079825129151","0.278148690357905","0.300010959900397"
"Angestellte, qualifizierte Tätigkeiten","2017","Hessen","628","0.321078511804312","0.301564306298065","0.340592717310559"
"Angestellte, qualifizierte Tätigkeiten","2017","Rheinland-Pfalz,Saarland","392","0.300323616243468","0.27707155076861","0.323575681718326"
"Angestellte, qualifizierte Tätigkeiten","2017","Baden-Württemberg","1105","0.316556497627265","0.301203829478888","0.331909165775642"
"Angestellte, qualifizierte Tätigkeiten","2017","Bayern","1424","0.3197794530996","0.30641447864189","0.333144427557309"
"Angestellte, qualifizierte Tätigkeiten","2017","Saarland","59","0.206981644323551","0.161954393367522","0.252008895279579"
"Angestellte, qualifizierte Tätigkeiten","2017","Berlin","328","0.31649231144469","0.288981702401042","0.344002920488337"
"Angestellte, qualifizierte Tätigkeiten","2017","Brandenburg","286","0.276197862241402","0.250676063734052","0.301719660748751"
"Angestellte, qualifizierte Tätigkeiten","2017","Mecklenburg-Vorpommern","163","0.278556423718049","0.24341123685219","0.313701610583909"
"Angestellte, qualifizierte Tätigkeiten","2017","Sachsen","574","0.355574233354886","0.333624441465952","0.37752402524382"
"Angestellte, qualifizierte Tätigkeiten","2017","Sachsen-Anhalt","269","0.256686034448256","0.230164325907378","0.283207742989135"
"Angestellte, qualifizierte Tätigkeiten","2017","Thüringen","287","0.25450684249446","0.228600581251953","0.280413103736968"
"Selbstständige/ManagerInnen","2017","Schleswig-Holstein","54","0.0551975523144677","0.042308978834789","0.0680861257941463"
"Selbstständige/ManagerInnen","2017","Hamburg","46","0.0825087833598133","0.0593455332255293","0.105672033494097"
"Selbstständige/ManagerInnen","2017","Niedersachsen","155","0.0553282775078428","0.0474875920183176","0.0631689629973681"
"Selbstständige/ManagerInnen","2017","Bremen","","","",""
"Selbstständige/ManagerInnen","2017","Nordrhein-Westfalen","362","0.0583125948984452","0.0526621778646463","0.0639630119322441"
"Selbstständige/ManagerInnen","2017","Hessen","121","0.0616979157756856","0.0516415267946112","0.0717543047567601"
"Selbstständige/ManagerInnen","2017","Rheinland-Pfalz,Saarland","70","0.0429365871121659","0.0326540021978158","0.053219172026516"
"Selbstständige/ManagerInnen","2017","Baden-Württemberg","197","0.0603968916325268","0.0525339246246578","0.0682598586403959"
"Selbstständige/ManagerInnen","2017","Bayern","305","0.0752785153960107","0.0677178680940016","0.0828391626980199"
"Selbstständige/ManagerInnen","2017","Saarland","","","",""
"Selbstständige/ManagerInnen","2017","Berlin","93","0.0699339754732644","0.0548488849965353","0.0850190659499934"
"Selbstständige/ManagerInnen","2017","Brandenburg","62","0.0633840846644023","0.0494761684214287","0.0772920009073759"
"Selbstständige/ManagerInnen","2017","Mecklenburg-Vorpommern","35","0.0429327607991255","0.02704093792315","0.058824583675101"
"Selbstständige/ManagerInnen","2017","Sachsen","106","0.0572400246238401","0.0465880703980497","0.0678919788496306"
"Selbstständige/ManagerInnen","2017","Sachsen-Anhalt","55","0.0615970431565354","0.0469991947978504","0.0761948915152204"
"Selbstständige/ManagerInnen","2017","Thüringen","74","0.0930387432069978","0.0757620960493771","0.110315390364619"
"In Ausbildung","2017","Schleswig-Holstein","90","0.0565629642380059","0.0435253844840079","0.069600543992004"
"In Ausbildung","2017","Hamburg","38","0.0433746460172299","0.0262257027726017","0.060523589261858"
"In Ausbildung","2017","Niedersachsen","270","0.0734374687955762","0.0644913179340729","0.0823836196570796"
"In Ausbildung","2017","Bremen","","","",""
"In Ausbildung","2017","Nordrhein-Westfalen","513","0.0704281841533818","0.0642585323135556","0.076597835993208"
"In Ausbildung","2017","Hessen","167","0.0835782668746146","0.072011024200822","0.0951455095484072"
"In Ausbildung","2017","Rheinland-Pfalz,Saarland","96","0.0469124427637537","0.0361866695292327","0.0576382159982747"
"In Ausbildung","2017","Baden-Württemberg","259","0.0582248609598214","0.0504956568170893","0.0659540651025534"
"In Ausbildung","2017","Bayern","337","0.0581687948320692","0.05146146670159","0.0648761229625483"
"In Ausbildung","2017","Saarland","","","",""
"In Ausbildung","2017","Berlin","69","0.0586624533284879","0.0447629358952896","0.0725619707616861"
"In Ausbildung","2017","Brandenburg","59","0.0377892233103208","0.0269046782971386","0.048673768323503"
"In Ausbildung","2017","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2017","Sachsen","114","0.0578769990920687","0.0471695597396744","0.0685844384444631"
"In Ausbildung","2017","Sachsen-Anhalt","63","0.0731732766201391","0.0573611691813019","0.0889853840589762"
"In Ausbildung","2017","Thüringen","54","0.0535825131688886","0.0401892594489937","0.0669757668887835"
"In Rente oder Pension","2017","Schleswig-Holstein","192","0.297910850989738","0.272099322169368","0.323722379810108"
"In Rente oder Pension","2017","Hamburg","89","0.295089499923275","0.256692940035629","0.333486059810922"
"In Rente oder Pension","2017","Niedersachsen","552","0.273203978964573","0.257921641645455","0.288486316283691"
"In Rente oder Pension","2017","Bremen","41","0.295903226972295","0.243095415377492","0.348711038567097"
"In Rente oder Pension","2017","Nordrhein-Westfalen","1027","0.247957515813737","0.23754499785095","0.258370033776524"
"In Rente oder Pension","2017","Hessen","301","0.216195339292068","0.198990026964707","0.23340065161943"
"In Rente oder Pension","2017","Rheinland-Pfalz,Saarland","289","0.28820741897321","0.265232843575729","0.311181994370691"
"In Rente oder Pension","2017","Baden-Württemberg","566","0.263279818970652","0.248743079543965","0.277816558397339"
"In Rente oder Pension","2017","Bayern","828","0.243330159685457","0.23103400933453","0.255626310036385"
"In Rente oder Pension","2017","Saarland","54","0.258687455253651","0.210018025748055","0.307356884759246"
"In Rente oder Pension","2017","Berlin","221","0.231695153692099","0.206739314287034","0.256650993097165"
"In Rente oder Pension","2017","Brandenburg","302","0.328831614410304","0.302015631724034","0.355647597096575"
"In Rente oder Pension","2017","Mecklenburg-Vorpommern","172","0.287091490858969","0.251623618093963","0.322559363623975"
"In Rente oder Pension","2017","Sachsen","416","0.265237283347784","0.244994526499661","0.285480040195907"
"In Rente oder Pension","2017","Sachsen-Anhalt","238","0.32838130552469","0.299866866484497","0.356895744564883"
"In Rente oder Pension","2017","Thüringen","260","0.268518867284989","0.242160279034172","0.294877455535806"
"Arbeitslose","2017","Schleswig-Holstein","142","0.0492549001666546","0.0370416513044282","0.0614681490288811"
"Arbeitslose","2017","Hamburg","40","0.0521068382530628","0.03339676431478","0.0708169121913457"
"Arbeitslose","2017","Niedersachsen","249","0.0418213865813688","0.0349560402410739","0.0486867329216638"
"Arbeitslose","2017","Bremen","32","0.0874381483277707","0.0547576422266112","0.12011865442893"
"Arbeitslose","2017","Nordrhein-Westfalen","559","0.0515984705792128","0.0462643789108043","0.0569325622476213"
"Arbeitslose","2017","Hessen","212","0.0703441666401654","0.0596558177859631","0.0810325154943678"
"Arbeitslose","2017","Rheinland-Pfalz,Saarland","76","0.0348202119668428","0.0255211744090404","0.0441192495246453"
"Arbeitslose","2017","Baden-Württemberg","221","0.0272993174162135","0.0219206778601688","0.0326779569722583"
"Arbeitslose","2017","Bayern","175","0.0246765849138934","0.0202309393436701","0.0291222304841167"
"Arbeitslose","2017","Saarland","","","",""
"Arbeitslose","2017","Berlin","96","0.080805454037878","0.0646852335452","0.0969256745305561"
"Arbeitslose","2017","Brandenburg","120","0.067782926037531","0.0534343147263875","0.0821315373486745"
"Arbeitslose","2017","Mecklenburg-Vorpommern","61","0.0782653024483583","0.0572083418531833","0.0993222630435333"
"Arbeitslose","2017","Sachsen","146","0.0606401945274474","0.0496962194140441","0.0715841696408507"
"Arbeitslose","2017","Sachsen-Anhalt","92","0.0714252687197653","0.0557884427148095","0.0870620947247212"
"Arbeitslose","2017","Thüringen","86","0.073456220978225","0.0579401970176657","0.0889722449387843"
"Sonstige Nichterwerbspersonen","2017","Schleswig-Holstein","186","0.0565721410815952","0.043533567167938","0.0696107149952525"
"Sonstige Nichterwerbspersonen","2017","Hamburg","88","0.0590147528509422","0.0391757357685082","0.0788537699333762"
"Sonstige Nichterwerbspersonen","2017","Niedersachsen","533","0.0606055689056608","0.0524224236992193","0.0687887141121022"
"Sonstige Nichterwerbspersonen","2017","Bremen","61","0.0711651409094796","0.0414204094431807","0.100909872375779"
"Sonstige Nichterwerbspersonen","2017","Nordrhein-Westfalen","1147","0.0779878261397475","0.0715219456573473","0.0844537066221477"
"Sonstige Nichterwerbspersonen","2017","Hessen","372","0.0797340621180456","0.068412298186503","0.0910558260495882"
"Sonstige Nichterwerbspersonen","2017","Rheinland-Pfalz,Saarland","237","0.0657333754522765","0.0531630485655834","0.0783037023389696"
"Sonstige Nichterwerbspersonen","2017","Baden-Württemberg","457","0.0665000654053799","0.0582762165635269","0.0747239142472328"
"Sonstige Nichterwerbspersonen","2017","Bayern","574","0.0627194775491655","0.0557715705859371","0.0696673845123938"
"Sonstige Nichterwerbspersonen","2017","Saarland","68","0.0762822075211335","0.0467803624976292","0.105784052544638"
"Sonstige Nichterwerbspersonen","2017","Berlin","102","0.0589041557404701","0.0449778214245591","0.072830490056381"
"Sonstige Nichterwerbspersonen","2017","Brandenburg","147","0.042360996453685","0.030864243869644","0.053857749037726"
"Sonstige Nichterwerbspersonen","2017","Mecklenburg-Vorpommern","51","0.0342836730701456","0.0200185165299195","0.0485488296103718"
"Sonstige Nichterwerbspersonen","2017","Sachsen","169","0.0303402675956141","0.0224752771174653","0.038205258073763"
"Sonstige Nichterwerbspersonen","2017","Sachsen-Anhalt","132","0.0283631692654974","0.0182835623855857","0.038442776145409"
"Sonstige Nichterwerbspersonen","2017","Thüringen","98","0.0278690725333934","0.0180796558083561","0.0376584892584306"
"Beamte","2017","Schleswig-Holstein","60","0.0571762924745282","0.0440724796898668","0.0702801052591897"
"Beamte","2017","Hamburg","","","",""
"Beamte","2017","Niedersachsen","132","0.0456011920475054","0.0384464654509917","0.0527559186440191"
"Beamte","2017","Bremen","","","",""
"Beamte","2017","Nordrhein-Westfalen","243","0.0411114556258448","0.0363239264927526","0.045898984758937"
"Beamte","2017","Hessen","79","0.0345047118708532","0.0268760255414092","0.0421333982002973"
"Beamte","2017","Rheinland-Pfalz,Saarland","49","0.044898721086338","0.0343945959779324","0.0554028461947436"
"Beamte","2017","Baden-Württemberg","133","0.0397620362380831","0.0333124674143079","0.0462116050618584"
"Beamte","2017","Bayern","167","0.0299822295505769","0.0250952582343024","0.0348692008668514"
"Beamte","2017","Saarland","","","",""
"Beamte","2017","Berlin","40","0.0377468521593974","0.0264740480221946","0.0490196562966001"
"Beamte","2017","Brandenburg","34","0.0350118492494293","0.0245198149008845","0.0455038835979742"
"Beamte","2017","Mecklenburg-Vorpommern","","","",""
"Beamte","2017","Sachsen","","","",""
"Beamte","2017","Sachsen-Anhalt","","","",""
"Beamte","2017","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","2018","Schleswig-Holstein","219","0.177762786394919","0.155231316940768","0.200294255849071"
"Angestellte, einfache Tätigkeiten","2018","Hamburg","80","0.0944365340830781","0.0697943654754282","0.119078702690728"
"Angestellte, einfache Tätigkeiten","2018","Niedersachsen","545","0.180560654405448","0.167006953339301","0.194114355471595"
"Angestellte, einfache Tätigkeiten","2018","Bremen","50","0.172059052708571","0.129561372761817","0.214556732655325"
"Angestellte, einfache Tätigkeiten","2018","Nordrhein-Westfalen","1111","0.165189455532279","0.15601449195202","0.174364419112538"
"Angestellte, einfache Tätigkeiten","2018","Hessen","327","0.145938658276339","0.130892604423031","0.160984712129647"
"Angestellte, einfache Tätigkeiten","2018","Rheinland-Pfalz,Saarland","309","0.183440139830866","0.163567319083907","0.203312960577825"
"Angestellte, einfache Tätigkeiten","2018","Baden-Württemberg","545","0.160597964667256","0.147894614782078","0.173301314552433"
"Angestellte, einfache Tätigkeiten","2018","Bayern","783","0.166092930719003","0.155054917827111","0.177130943610895"
"Angestellte, einfache Tätigkeiten","2018","Saarland","61","0.223416876540032","0.174887262721447","0.271946490358616"
"Angestellte, einfache Tätigkeiten","2018","Berlin","146","0.141181711884733","0.120950736402829","0.161412687366637"
"Angestellte, einfache Tätigkeiten","2018","Brandenburg","196","0.168320725198986","0.146630117873915","0.190011332524057"
"Angestellte, einfache Tätigkeiten","2018","Mecklenburg-Vorpommern","106","0.197460445632178","0.167044002702263","0.227876888562092"
"Angestellte, einfache Tätigkeiten","2018","Sachsen","261","0.157015889110484","0.140004346157305","0.174027432063664"
"Angestellte, einfache Tätigkeiten","2018","Sachsen-Anhalt","167","0.133591382503882","0.112743551499905","0.154439213507859"
"Angestellte, einfache Tätigkeiten","2018","Thüringen","214","0.19426499469266","0.170459139343319","0.218070850042002"
"Angestellte, qualifizierte Tätigkeiten","2018","Schleswig-Holstein","271","0.276830917158466","0.250461668917206","0.303200165399726"
"Angestellte, qualifizierte Tätigkeiten","2018","Hamburg","154","0.304139926601706","0.265374270730627","0.342905582472786"
"Angestellte, qualifizierte Tätigkeiten","2018","Niedersachsen","805","0.296317522862794","0.280227562589671","0.312407483135916"
"Angestellte, qualifizierte Tätigkeiten","2018","Bremen","67","0.26745283287133","0.217613964299079","0.31729170144358"
"Angestellte, qualifizierte Tätigkeiten","2018","Nordrhein-Westfalen","1624","0.297065021698114","0.285774797619129","0.308355245777098"
"Angestellte, qualifizierte Tätigkeiten","2018","Hessen","591","0.330239795217296","0.310196585158162","0.350283005276431"
"Angestellte, qualifizierte Tätigkeiten","2018","Rheinland-Pfalz,Saarland","392","0.297982423499467","0.274497582078956","0.321467264919979"
"Angestellte, qualifizierte Tätigkeiten","2018","Baden-Württemberg","1028","0.330240391140594","0.313968508473678","0.34651227380751"
"Angestellte, qualifizierte Tätigkeiten","2018","Bayern","1398","0.349957286672054","0.335811244039737","0.364103329304371"
"Angestellte, qualifizierte Tätigkeiten","2018","Saarland","51","0.256738570632641","0.20584402624751","0.307633115017772"
"Angestellte, qualifizierte Tätigkeiten","2018","Berlin","359","0.34652926068933","0.318881498268106","0.374177023110554"
