"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Abgefeiert","2018","AkademikerIn","4","367","0.590121858832772","0.551778709434372","0.628465008231172"
"Abgefeiert","2018","AkademikerIn","5 Einkommensstärkstes Quintil","993","0.502683817430433","0.480514641022387","0.524852993838479"
"Teils, teils","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","2","4","","",""
"Teils, teils","2018","(noch) kein Abschluss","3","9","","",""
"Teils, teils","2018","(noch) kein Abschluss","4","9","","",""
"Teils, teils","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Teils, teils","2018","Hauptschule","1 Einkommensschwächstes Quintil","24","","",""
"Teils, teils","2018","Hauptschule","2","82","0.262091814636857","0.211907849152134","0.312275780121581"
"Teils, teils","2018","Hauptschule","3","105","0.251165475789799","0.208123847921574","0.294207103658025"
"Teils, teils","2018","Hauptschule","4","169","0.295216430878091","0.257802944063169","0.332629917693013"
"Teils, teils","2018","Hauptschule","5 Einkommensstärkstes Quintil","129","0.278659120617203","0.238255114866254","0.319063126368152"
"Teils, teils","2018","Realschule","1 Einkommensschwächstes Quintil","25","","",""
"Teils, teils","2018","Realschule","2","57","0.186723444504541","0.141079031435212","0.232367857573869"
"Teils, teils","2018","Realschule","3","129","0.246184799668825","0.208649845048902","0.283719754288748"
"Teils, teils","2018","Realschule","4","250","0.245137796857732","0.21817793620899","0.272097657506475"
"Teils, teils","2018","Realschule","5 Einkommensstärkstes Quintil","264","0.269763897719427","0.243570978778599","0.295956816660256"
"Teils, teils","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Teils, teils","2018","(Fach-)Abitur","2","33","0.233408559198878","0.168471194402628","0.298345923995128"
"Teils, teils","2018","(Fach-)Abitur","3","54","0.151070215119196","0.109710536397524","0.192429893840868"
"Teils, teils","2018","(Fach-)Abitur","4","114","0.222879154252592","0.187874388064462","0.257883920440721"
"Teils, teils","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","131","0.203493031223422","0.172684873301779","0.234301189145065"
"Teils, teils","2018","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Teils, teils","2018","AkademikerIn","2","14","","",""
"Teils, teils","2018","AkademikerIn","3","38","0.195465153517699","0.1418304918066","0.249099815228798"
"Teils, teils","2018","AkademikerIn","4","101","0.166346716183108","0.137313884220715","0.195379548145501"
"Teils, teils","2018","AkademikerIn","5 Einkommensstärkstes Quintil","304","0.16114935319636","0.144847295849201","0.177451410543519"
"Bezahlt","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Bezahlt","2018","(noch) kein Abschluss","2","6","","",""
"Bezahlt","2018","(noch) kein Abschluss","3","5","","",""
"Bezahlt","2018","(noch) kein Abschluss","4","7","","",""
"Bezahlt","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Bezahlt","2018","Hauptschule","1 Einkommensschwächstes Quintil","36","0.225570524448231","0.153445603916169","0.297695444980293"
"Bezahlt","2018","Hauptschule","2","83","0.22450424662304","0.176889763395691","0.27211872985039"
"Bezahlt","2018","Hauptschule","3","94","0.233906609748671","0.191894170998537","0.275919048498805"
"Bezahlt","2018","Hauptschule","4","102","0.147798046733943","0.118688486343701","0.176907607124184"
"Bezahlt","2018","Hauptschule","5 Einkommensstärkstes Quintil","88","0.174190837737225","0.140010997921014","0.208370677553436"
"Bezahlt","2018","Realschule","1 Einkommensschwächstes Quintil","22","","",""
"Bezahlt","2018","Realschule","2","51","0.136167800186947","0.0959960289997207","0.176339571374172"
"Bezahlt","2018","Realschule","3","70","0.154199236852168","0.122732770048862","0.185665703655474"
"Bezahlt","2018","Realschule","4","99","0.115621366333219","0.0955804842351282","0.13566224843131"
"Bezahlt","2018","Realschule","5 Einkommensstärkstes Quintil","88","0.0855020370024696","0.0689999095596033","0.102004164445336"
"Bezahlt","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Bezahlt","2018","(Fach-)Abitur","2","21","","",""
"Bezahlt","2018","(Fach-)Abitur","3","41","0.121210956152848","0.0835175744337565","0.158904337871939"
"Bezahlt","2018","(Fach-)Abitur","4","79","0.110372481299913","0.0840162880354912","0.136728674564336"
"Bezahlt","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","51","0.0702685465464842","0.0507091514947722","0.0898279415981962"
"Bezahlt","2018","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Bezahlt","2018","AkademikerIn","2","15","","",""
"Bezahlt","2018","AkademikerIn","3","19","","",""
"Bezahlt","2018","AkademikerIn","4","43","0.0537772193808313","0.0361904761426082","0.0713639626190543"
"Bezahlt","2018","AkademikerIn","5 Einkommensstärkstes Quintil","96","0.0480870922236105","0.0386007524123951","0.057573432034826"
"Nicht abgegolten","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","2","1","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","4","2","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2018","Hauptschule","1 Einkommensschwächstes Quintil","11","","",""
"Nicht abgegolten","2018","Hauptschule","2","18","","",""
"Nicht abgegolten","2018","Hauptschule","3","18","","",""
"Nicht abgegolten","2018","Hauptschule","4","27","","",""
"Nicht abgegolten","2018","Hauptschule","5 Einkommensstärkstes Quintil","31","0.0693286395452756","0.0464372564003914","0.0922200226901597"
"Nicht abgegolten","2018","Realschule","1 Einkommensschwächstes Quintil","9","","",""
"Nicht abgegolten","2018","Realschule","2","14","","",""
"Nicht abgegolten","2018","Realschule","3","33","0.0731779526318603","0.0504865606503669","0.0958693446133536"
"Nicht abgegolten","2018","Realschule","4","80","0.102578864611178","0.0835634519666967","0.121594277255659"
"Nicht abgegolten","2018","Realschule","5 Einkommensstärkstes Quintil","92","0.0799531200666251","0.0639471123719716","0.0959591277612786"
"Nicht abgegolten","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","2","","",""
"Nicht abgegolten","2018","(Fach-)Abitur","2","21","","",""
"Nicht abgegolten","2018","(Fach-)Abitur","3","19","","",""
"Nicht abgegolten","2018","(Fach-)Abitur","4","44","0.0776071182774717","0.0551032629942737","0.10011097356067"
"Nicht abgegolten","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","88","0.106873942621988","0.0832317110441353","0.130516174199841"
"Nicht abgegolten","2018","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Nicht abgegolten","2018","AkademikerIn","2","14","","",""
"Nicht abgegolten","2018","AkademikerIn","3","38","0.218226646659747","0.162362551992213","0.274090741327281"
"Nicht abgegolten","2018","AkademikerIn","4","121","0.189754205603288","0.15918433153339","0.220324079673187"
"Nicht abgegolten","2018","AkademikerIn","5 Einkommensstärkstes Quintil","561","0.288079737149597","0.268000008276875","0.308159466022318"
"Abgefeiert","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","2","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","3","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","4","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2019","Hauptschule","2","","","",""
"Abgefeiert","2019","Hauptschule","3","","","",""
"Abgefeiert","2019","Hauptschule","4","","","",""
"Abgefeiert","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2019","Realschule","2","","","",""
"Abgefeiert","2019","Realschule","3","","","",""
"Abgefeiert","2019","Realschule","4","","","",""
"Abgefeiert","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2019","(Fach-)Abitur","2","","","",""
"Abgefeiert","2019","(Fach-)Abitur","3","","","",""
"Abgefeiert","2019","(Fach-)Abitur","4","","","",""
"Abgefeiert","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2019","AkademikerIn","2","","","",""
"Abgefeiert","2019","AkademikerIn","3","","","",""
"Abgefeiert","2019","AkademikerIn","4","","","",""
"Abgefeiert","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2019","(noch) kein Abschluss","2","","","",""
"Teils, teils","2019","(noch) kein Abschluss","3","","","",""
"Teils, teils","2019","(noch) kein Abschluss","4","","","",""
"Teils, teils","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2019","Hauptschule","2","","","",""
"Teils, teils","2019","Hauptschule","3","","","",""
"Teils, teils","2019","Hauptschule","4","","","",""
"Teils, teils","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2019","Realschule","2","","","",""
"Teils, teils","2019","Realschule","3","","","",""
"Teils, teils","2019","Realschule","4","","","",""
"Teils, teils","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2019","(Fach-)Abitur","2","","","",""
"Teils, teils","2019","(Fach-)Abitur","3","","","",""
"Teils, teils","2019","(Fach-)Abitur","4","","","",""
"Teils, teils","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2019","AkademikerIn","2","","","",""
"Teils, teils","2019","AkademikerIn","3","","","",""
"Teils, teils","2019","AkademikerIn","4","","","",""
"Teils, teils","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2019","(noch) kein Abschluss","2","","","",""
"Bezahlt","2019","(noch) kein Abschluss","3","","","",""
"Bezahlt","2019","(noch) kein Abschluss","4","","","",""
"Bezahlt","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2019","Hauptschule","2","","","",""
"Bezahlt","2019","Hauptschule","3","","","",""
"Bezahlt","2019","Hauptschule","4","","","",""
"Bezahlt","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2019","Realschule","2","","","",""
"Bezahlt","2019","Realschule","3","","","",""
"Bezahlt","2019","Realschule","4","","","",""
"Bezahlt","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2019","(Fach-)Abitur","2","","","",""
"Bezahlt","2019","(Fach-)Abitur","3","","","",""
"Bezahlt","2019","(Fach-)Abitur","4","","","",""
"Bezahlt","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2019","AkademikerIn","2","","","",""
"Bezahlt","2019","AkademikerIn","3","","","",""
"Bezahlt","2019","AkademikerIn","4","","","",""
"Bezahlt","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2019","Hauptschule","2","","","",""
"Nicht abgegolten","2019","Hauptschule","3","","","",""
"Nicht abgegolten","2019","Hauptschule","4","","","",""
"Nicht abgegolten","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2019","Realschule","2","","","",""
"Nicht abgegolten","2019","Realschule","3","","","",""
"Nicht abgegolten","2019","Realschule","4","","","",""
"Nicht abgegolten","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","2","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","3","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","4","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2019","AkademikerIn","2","","","",""
"Nicht abgegolten","2019","AkademikerIn","3","","","",""
"Nicht abgegolten","2019","AkademikerIn","4","","","",""
"Nicht abgegolten","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Abgefeiert","2020","(noch) kein Abschluss","2","6","","",""
"Abgefeiert","2020","(noch) kein Abschluss","3","6","","",""
"Abgefeiert","2020","(noch) kein Abschluss","4","13","","",""
"Abgefeiert","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Abgefeiert","2020","Hauptschule","1 Einkommensschwächstes Quintil","35","0.465698675664135","0.365915320845826","0.565482030482443"
"Abgefeiert","2020","Hauptschule","2","65","0.373525028458759","0.304741728648126","0.442308328269393"
"Abgefeiert","2020","Hauptschule","3","113","0.334223173358657","0.279837841085032","0.388608505632282"
"Abgefeiert","2020","Hauptschule","4","246","0.487468472992236","0.445387864928181","0.529549081056292"
"Abgefeiert","2020","Hauptschule","5 Einkommensstärkstes Quintil","250","0.51933371686992","0.475275217015318","0.563392216724523"
"Abgefeiert","2020","Realschule","1 Einkommensschwächstes Quintil","50","0.511781286687562","0.407343858943091","0.616218714432034"
"Abgefeiert","2020","Realschule","2","114","0.556074876033722","0.489969051996129","0.622180700071316"
"Abgefeiert","2020","Realschule","3","204","0.620146516313782","0.569587144296797","0.670705888330768"
"Abgefeiert","2020","Realschule","4","493","0.546066546204936","0.512674884150503","0.579458208259369"
"Abgefeiert","2020","Realschule","5 Einkommensstärkstes Quintil","753","0.572308405729858","0.545130605069321","0.599486206390395"
"Abgefeiert","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","25","","",""
"Abgefeiert","2020","(Fach-)Abitur","2","75","0.660166229493854","0.580561557704502","0.739770901283206"
"Abgefeiert","2020","(Fach-)Abitur","3","114","0.620767293701632","0.556359688659673","0.685174898743591"
"Abgefeiert","2020","(Fach-)Abitur","4","334","0.630484291611313","0.590790049787333","0.670178533435294"
"Abgefeiert","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","531","0.618887874432839","0.587298753751413","0.650476995114266"
"Abgefeiert","2020","AkademikerIn","1 Einkommensschwächstes Quintil","21","","",""
"Abgefeiert","2020","AkademikerIn","2","42","0.462778441473149","0.364559834671227","0.56099704827507"
"Abgefeiert","2020","AkademikerIn","3","99","0.46376231959175","0.391902086681052","0.535622552502448"
"Abgefeiert","2020","AkademikerIn","4","315","0.60031882069092","0.559749110420815","0.640888530961025"
"Abgefeiert","2020","AkademikerIn","5 Einkommensstärkstes Quintil","1226","0.566640280303201","0.546588077894094","0.586692482712307"
"Teils, teils","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Teils, teils","2020","(noch) kein Abschluss","2","6","","",""
"Teils, teils","2020","(noch) kein Abschluss","3","7","","",""
"Teils, teils","2020","(noch) kein Abschluss","4","8","","",""
"Teils, teils","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Teils, teils","2020","Hauptschule","1 Einkommensschwächstes Quintil","25","","",""
"Teils, teils","2020","Hauptschule","2","66","0.341813913097953","0.274370349826747","0.40925747636916"
"Teils, teils","2020","Hauptschule","3","91","0.34211914752727","0.287422402371903","0.396815892682638"
"Teils, teils","2020","Hauptschule","4","166","0.277686506935653","0.239982396367263","0.315390617504043"
"Teils, teils","2020","Hauptschule","5 Einkommensstärkstes Quintil","133","0.289409114637639","0.249419194652608","0.329399034622671"
"Teils, teils","2020","Realschule","1 Einkommensschwächstes Quintil","21","","",""
