"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Abgefeiert","1985","Hauptschule","Baden-Wuerttemberg","76","0.188462823790669","0.151584321570493","0.225341326010846"
"Abgefeiert","1985","Hauptschule","Bayern","109","","",""
"Abgefeiert","1985","Hauptschule","Saarland","","","",""
"Abgefeiert","1985","Hauptschule","Berlin","22","","",""
"Abgefeiert","1985","Hauptschule","Brandenburg","","","",""
"Abgefeiert","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1985","Hauptschule","Sachsen","","","",""
"Abgefeiert","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Abgefeiert","1985","Hauptschule","Thueringen","","","",""
"Abgefeiert","1985","Realschule","Schleswig-Holstein","16","","",""
"Abgefeiert","1985","Realschule","Hamburg","9","0.407588242115107","0.206768302840024","0.608408181390191"
"Abgefeiert","1985","Realschule","Niedersachsen","34","0.383461988617488","0.281290539421544","0.485633437813432"
"Abgefeiert","1985","Realschule","Bremen","3","","",""
"Abgefeiert","1985","Realschule","Nordrhein-Westfalen","64","0.34742253466229","0.278055387760127","0.416789681564452"
"Abgefeiert","1985","Realschule","Hessen","25","","",""
"Abgefeiert","1985","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Abgefeiert","1985","Realschule","Baden-Wuerttemberg","37","0.348065448717588","0.258638729429565","0.437492168005611"
"Abgefeiert","1985","Realschule","Bayern","57","0.402210670269435","0.321843080201041","0.482578260337829"
"Abgefeiert","1985","Realschule","Saarland","","","",""
"Abgefeiert","1985","Realschule","Berlin","10","","",""
"Abgefeiert","1985","Realschule","Brandenburg","","","",""
"Abgefeiert","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1985","Realschule","Sachsen","","","",""
"Abgefeiert","1985","Realschule","Sachsen-Anhalt","","","",""
"Abgefeiert","1985","Realschule","Thueringen","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Abgefeiert","1985","(Fach-)Abitur","Hamburg","8","0.592010613920232","0.334572258599707","0.849448969240757"
"Abgefeiert","1985","(Fach-)Abitur","Niedersachsen","7","0.435905780936295","0.206827467350596","0.664984094521994"
"Abgefeiert","1985","(Fach-)Abitur","Bremen","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Nordrhein-Westfalen","25","","",""
"Abgefeiert","1985","(Fach-)Abitur","Hessen","8","0.373843780167983","0.180277858693566","0.5674097016424"
"Abgefeiert","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Abgefeiert","1985","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Abgefeiert","1985","(Fach-)Abitur","Bayern","6","0.203313505186119","0.0638694694861774","0.34275754088606"
"Abgefeiert","1985","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Berlin","3","","",""
"Abgefeiert","1985","(Fach-)Abitur","Brandenburg","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Sachsen","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Abgefeiert","1985","(Fach-)Abitur","Thueringen","","","",""
"Abgefeiert","1985","AkademikerIn","Schleswig-Holstein","","","",""
"Abgefeiert","1985","AkademikerIn","Hamburg","1","","",""
"Abgefeiert","1985","AkademikerIn","Niedersachsen","9","0.213911961051233","0.0941014383778097","0.333722483724657"
"Abgefeiert","1985","AkademikerIn","Bremen","","","",""
"Abgefeiert","1985","AkademikerIn","Nordrhein-Westfalen","20","","",""
"Abgefeiert","1985","AkademikerIn","Hessen","9","0.225828436321195","0.10499779058575","0.34665908205664"
"Abgefeiert","1985","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.227895897657195","0.0484867316352112","0.407305063679179"
"Abgefeiert","1985","AkademikerIn","Baden-Wuerttemberg","3","","",""
"Abgefeiert","1985","AkademikerIn","Bayern","17","","",""
"Abgefeiert","1985","AkademikerIn","Saarland","","","",""
"Abgefeiert","1985","AkademikerIn","Berlin","3","","",""
"Abgefeiert","1985","AkademikerIn","Brandenburg","","","",""
"Abgefeiert","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1985","AkademikerIn","Sachsen","","","",""
"Abgefeiert","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Abgefeiert","1985","AkademikerIn","Thueringen","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Niedersachsen","1","","",""
"Teils, teils","1985","(noch) kein Abschluss","Bremen","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Nordrhein-Westfalen","4","0.232049756755384","0.13171515422788","0.332384359282889"
"Teils, teils","1985","(noch) kein Abschluss","Hessen","3","","",""
"Teils, teils","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Teils, teils","1985","(noch) kein Abschluss","Bayern","1","","",""
"Teils, teils","1985","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Sachsen","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teils, teils","1985","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","1985","Hauptschule","Schleswig-Holstein","7","0.100189748810567","0.03598079996961","0.164398697651525"
"Teils, teils","1985","Hauptschule","Hamburg","4","0.0935655615073598","0.00940756498912636","0.177723558025593"
"Teils, teils","1985","Hauptschule","Niedersachsen","15","","",""
"Teils, teils","1985","Hauptschule","Bremen","1","","",""
"Teils, teils","1985","Hauptschule","Nordrhein-Westfalen","45","0.0911361817890792","0.0664705599606238","0.115801803617535"
"Teils, teils","1985","Hauptschule","Hessen","24","","",""
"Teils, teils","1985","Hauptschule","Rheinland-Pfalz,Saarland","13","","",""
"Teils, teils","1985","Hauptschule","Baden-Wuerttemberg","54","0.137717981884623","0.105222258640384","0.170213705128862"
"Teils, teils","1985","Hauptschule","Bayern","53","0.129598828715342","0.0974014718078445","0.161796185622839"
"Teils, teils","1985","Hauptschule","Saarland","","","",""
"Teils, teils","1985","Hauptschule","Berlin","8","0.124347494018196","0.0415403913080849","0.207154596728306"
"Teils, teils","1985","Hauptschule","Brandenburg","","","",""
"Teils, teils","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1985","Hauptschule","Sachsen","","","",""
"Teils, teils","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Teils, teils","1985","Hauptschule","Thueringen","","","",""
"Teils, teils","1985","Realschule","Schleswig-Holstein","5","0.114182235416107","0.0143692028112788","0.213995268020934"
"Teils, teils","1985","Realschule","Hamburg","7","0.308469685523717","0.119715743743737","0.497223627303696"
"Teils, teils","1985","Realschule","Niedersachsen","10","","",""
"Teils, teils","1985","Realschule","Bremen","","","",""
"Teils, teils","1985","Realschule","Nordrhein-Westfalen","25","","",""
"Teils, teils","1985","Realschule","Hessen","8","0.11249173057411","0.041916999554363","0.183066461593857"
"Teils, teils","1985","Realschule","Rheinland-Pfalz,Saarland","4","0.106879994730146","0.0111338676352886","0.202626121825004"
"Teils, teils","1985","Realschule","Baden-Wuerttemberg","10","","",""
"Teils, teils","1985","Realschule","Bayern","20","","",""
"Teils, teils","1985","Realschule","Saarland","","","",""
"Teils, teils","1985","Realschule","Berlin","5","0.229010148216728","0.0705142951535773","0.387506001279879"
"Teils, teils","1985","Realschule","Brandenburg","","","",""
"Teils, teils","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1985","Realschule","Sachsen","","","",""
"Teils, teils","1985","Realschule","Sachsen-Anhalt","","","",""
"Teils, teils","1985","Realschule","Thueringen","","","",""
"Teils, teils","1985","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Teils, teils","1985","(Fach-)Abitur","Hamburg","","","",""
"Teils, teils","1985","(Fach-)Abitur","Niedersachsen","3","","",""
"Teils, teils","1985","(Fach-)Abitur","Bremen","","","",""
"Teils, teils","1985","(Fach-)Abitur","Nordrhein-Westfalen","7","0.0750501679298999","0.0162013624990978","0.133898973360702"
"Teils, teils","1985","(Fach-)Abitur","Hessen","","","",""
"Teils, teils","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Teils, teils","1985","(Fach-)Abitur","Baden-Wuerttemberg","2","","",""
"Teils, teils","1985","(Fach-)Abitur","Bayern","4","0.141730578238714","0.0208889130250755","0.262572243452352"
"Teils, teils","1985","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","1985","(Fach-)Abitur","Berlin","1","","",""
"Teils, teils","1985","(Fach-)Abitur","Brandenburg","","","",""
"Teils, teils","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1985","(Fach-)Abitur","Sachsen","","","",""
"Teils, teils","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teils, teils","1985","(Fach-)Abitur","Thueringen","","","",""
"Teils, teils","1985","AkademikerIn","Schleswig-Holstein","1","","",""
"Teils, teils","1985","AkademikerIn","Hamburg","","","",""
"Teils, teils","1985","AkademikerIn","Niedersachsen","2","","",""
"Teils, teils","1985","AkademikerIn","Bremen","","","",""
"Teils, teils","1985","AkademikerIn","Nordrhein-Westfalen","19","","",""
"Teils, teils","1985","AkademikerIn","Hessen","7","0.142375367888975","0.0413954000973826","0.243355335680567"
"Teils, teils","1985","AkademikerIn","Rheinland-Pfalz,Saarland","4","0.239750315665151","0.0571522545579487","0.422348376772352"
"Teils, teils","1985","AkademikerIn","Baden-Wuerttemberg","14","","",""
"Teils, teils","1985","AkademikerIn","Bayern","3","","",""
"Teils, teils","1985","AkademikerIn","Saarland","","","",""
"Teils, teils","1985","AkademikerIn","Berlin","4","0.212249106568398","0.0283885044002037","0.396109708736592"
"Teils, teils","1985","AkademikerIn","Brandenburg","","","",""
"Teils, teils","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1985","AkademikerIn","Sachsen","","","",""
"Teils, teils","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Teils, teils","1985","AkademikerIn","Thueringen","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Bezahlt","1985","(noch) kein Abschluss","Hamburg","3","","",""
"Bezahlt","1985","(noch) kein Abschluss","Niedersachsen","5","0.475441830315886","0.149175424657334","0.801708235974438"
"Bezahlt","1985","(noch) kein Abschluss","Bremen","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Nordrhein-Westfalen","56","0.627984417550012","0.513103304647717","0.742865530452307"
"Bezahlt","1985","(noch) kein Abschluss","Hessen","15","","",""
"Bezahlt","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","1","1","1"
"Bezahlt","1985","(noch) kein Abschluss","Baden-Wuerttemberg","40","0.810270674425005","0.700488369935334","0.920052978914676"
"Bezahlt","1985","(noch) kein Abschluss","Bayern","14","","",""
"Bezahlt","1985","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Berlin","2","","",""
"Bezahlt","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Bezahlt","1985","(noch) kein Abschluss","Thueringen","","","",""
"Bezahlt","1985","Hauptschule","Schleswig-Holstein","45","0.52923282629827","0.422490928239813","0.635974724356727"
"Bezahlt","1985","Hauptschule","Hamburg","23","","",""
"Bezahlt","1985","Hauptschule","Niedersachsen","88","0.424669295135123","0.357005653537729","0.492332936732517"
"Bezahlt","1985","Hauptschule","Bremen","11","","",""
"Bezahlt","1985","Hauptschule","Nordrhein-Westfalen","289","","",""
"Bezahlt","1985","Hauptschule","Hessen","97","0.396580522719938","0.329286665146308","0.463874380293569"
"Bezahlt","1985","Hauptschule","Rheinland-Pfalz,Saarland","66","0.469657973985859","0.383198621626859","0.556117326344859"
"Bezahlt","1985","Hauptschule","Baden-Wuerttemberg","222","","",""
"Bezahlt","1985","Hauptschule","Bayern","175","","",""
"Bezahlt","1985","Hauptschule","Saarland","","","",""
"Bezahlt","1985","Hauptschule","Berlin","23","","",""
"Bezahlt","1985","Hauptschule","Brandenburg","","","",""
"Bezahlt","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1985","Hauptschule","Sachsen","","","",""
"Bezahlt","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Bezahlt","1985","Hauptschule","Thueringen","","","",""
"Bezahlt","1985","Realschule","Schleswig-Holstein","9","0.205930749262646","0.0790179051430542","0.332843593382237"
"Bezahlt","1985","Realschule","Hamburg","3","","",""
"Bezahlt","1985","Realschule","Niedersachsen","21","","",""
"Bezahlt","1985","Realschule","Bremen","2","","",""
"Bezahlt","1985","Realschule","Nordrhein-Westfalen","42","0.224130250647044","0.163379247769869","0.284881253524219"
"Bezahlt","1985","Realschule","Hessen","14","","",""
"Bezahlt","1985","Realschule","Rheinland-Pfalz,Saarland","10","","",""
"Bezahlt","1985","Realschule","Baden-Wuerttemberg","31","0.252957511507302","0.171349784119985","0.334565238894619"
"Bezahlt","1985","Realschule","Bayern","16","","",""
"Bezahlt","1985","Realschule","Saarland","","","",""
"Bezahlt","1985","Realschule","Berlin","9","0.305086592514624","0.131409269859221","0.478763915170027"
"Bezahlt","1985","Realschule","Brandenburg","","","",""
"Bezahlt","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1985","Realschule","Sachsen","","","",""
"Bezahlt","1985","Realschule","Sachsen-Anhalt","","","",""
"Bezahlt","1985","Realschule","Thueringen","","","",""
"Bezahlt","1985","(Fach-)Abitur","Schleswig-Holstein","7","0.639790177868688","0.326155990809936","0.95342436492744"
"Bezahlt","1985","(Fach-)Abitur","Hamburg","2","","",""
"Bezahlt","1985","(Fach-)Abitur","Niedersachsen","3","","",""
"Bezahlt","1985","(Fach-)Abitur","Bremen","","","",""
"Bezahlt","1985","(Fach-)Abitur","Nordrhein-Westfalen","23","","",""
"Bezahlt","1985","(Fach-)Abitur","Hessen","8","0.197141298959208","0.0379751032112702","0.356307494707146"
"Bezahlt","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Bezahlt","1985","(Fach-)Abitur","Baden-Wuerttemberg","17","","",""
"Bezahlt","1985","(Fach-)Abitur","Bayern","10","","",""
"Bezahlt","1985","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","1985","(Fach-)Abitur","Berlin","1","","",""
"Bezahlt","1985","(Fach-)Abitur","Brandenburg","","","",""
"Bezahlt","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1985","(Fach-)Abitur","Sachsen","","","",""
"Bezahlt","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Bezahlt","1985","(Fach-)Abitur","Thueringen","","","",""
"Bezahlt","1985","AkademikerIn","Schleswig-Holstein","2","","",""
"Bezahlt","1985","AkademikerIn","Hamburg","2","","",""
"Bezahlt","1985","AkademikerIn","Niedersachsen","7","0.136787789187539","0.0363899682405429","0.237185610134535"
"Bezahlt","1985","AkademikerIn","Bremen","","","",""
"Bezahlt","1985","AkademikerIn","Nordrhein-Westfalen","17","","",""
"Bezahlt","1985","AkademikerIn","Hessen","5","0.105099042302848","0.0164740846018159","0.193724000003881"
"Bezahlt","1985","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","1985","AkademikerIn","Baden-Wuerttemberg","6","0.0698349055199047","0.00787543373050287","0.131794377309307"
"Bezahlt","1985","AkademikerIn","Bayern","10","","",""
"Bezahlt","1985","AkademikerIn","Saarland","","","",""
"Bezahlt","1985","AkademikerIn","Berlin","2","","",""
"Bezahlt","1985","AkademikerIn","Brandenburg","","","",""
"Bezahlt","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1985","AkademikerIn","Sachsen","","","",""
"Bezahlt","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Bezahlt","1985","AkademikerIn","Thueringen","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Hamburg","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Bremen","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Nordrhein-Westfalen","5","0.0504081278603955","-0.00159295807988734","0.102409213800678"
"Nicht abgegolten","1985","(noch) kein Abschluss","Hessen","2","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Baden-Wuerttemberg","4","0.106760148697324","0.0202954800883891","0.193224817306258"
"Nicht abgegolten","1985","(noch) kein Abschluss","Bayern","3","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Saarland","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Berlin","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Sachsen","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht abgegolten","1985","(noch) kein Abschluss","Thueringen","","","",""
"Nicht abgegolten","1985","Hauptschule","Schleswig-Holstein","11","","",""
"Nicht abgegolten","1985","Hauptschule","Hamburg","9","0.225875262567525","0.105035744863889","0.346714780271162"
"Nicht abgegolten","1985","Hauptschule","Niedersachsen","44","0.216694660826326","0.16029703663116","0.273092285021492"
"Nicht abgegolten","1985","Hauptschule","Bremen","2","","",""
